HGNC_ID,primary_gene_symbol,collision,source,NCBI_ID,ENSG_ID,alias_symbol
HGNC:30096,SF3B6,P14,HGNC,GENE ID:51639,ENSG00000115128,"CGI-110,Ht006,P14,SAP14a,SF3B14a"
HGNC:30327,RPP14,P14,HGNC,GENE ID:11102,ENSG00000163684,P14
HGNC:10499,S100A9,P14,HGNC,GENE ID:6280,ENSG00000163220,"60B8AG,CGLB,LIAG,MAC387,MIF,MRP-14,MRP14,NIF,P14,S100-A9"
HGNC:15913,NXT1,P15,HGNC,GENE ID:29107,ENSG00000132661,"MTR2,P15"
HGNC:1788,CDKN2B,P15,HGNC,GENE ID:1030,ENSG00000147883,"CDK4I,INK4B,MTS2,P15,TP15,p15INK4b"
HGNC:1910,CHAF1A,P150,HGNC,GENE ID:10036,ENSG00000167670,"CAF-1,CAF1,CAF1B,CAF1P150,MGC71229,P150"
HGNC:12988,ZNF197,P18,HGNC,GENE ID:10168,ENSG00000186448,"D3S1363E,P18,ZKSCAN9,ZSCAN41"
HGNC:6782,MAFK,P18,HGNC,GENE ID:7975,ENSG00000198517,"NFE2U,P18"
HGNC:15488,IL23A,P19,HGNC,GENE ID:51561,ENSG00000110944,"IL-23,IL-23A,IL23P19,P19,SGRF"
HGNC:10377,RPLP2,P2,HGNC,GENE ID:6181,ENSG00000177600,"LP2,MGC71408,P2,RPP2"
HGNC:11616,TCEAL1,P21,HGNC,GENE ID:9338,ENSG00000172465,"P21,SIIR,WEX9,p21,pp21"
HGNC:1784,CDKN1A,P21,HGNC,GENE ID:1026,ENSG00000124762,"CAP20,CIP1,P21,SDI1,WAF1,p21,p21CIP1,p21Cip1/Waf1"
HGNC:18790,NSG1,P21,HGNC,GENE ID:27065,ENSG00000168824,"D4S234E,NEEP21,P21"
HGNC:1709,CD9,P24,HGNC,GENE ID:928,ENSG00000010278,"BA2,MRP-1,P24,TSPAN29"
HGNC:5397,IFI27,P27,HGNC,GENE ID:3429,ENSG00000165949,"FAM14D,ISG12,P27"
HGNC:4430,GOSR1,P28,HGNC,GENE ID:9527,ENSG00000108587,"GOLIM2,GOS-28,GOS28,GS28,P28"
HGNC:14353,DNALI1,P28,HGNC,GENE ID:7802,ENSG00000163879,"P28,dJ423B22.5,hp28"
HGNC:13312,GSTO1,P28,HGNC,GENE ID:9446,ENSG00000148834,"GSTTLp28,P28"
HGNC:9495,PRTN3,P29,HGNC,GENE ID:5657,ENSG00000196415,"ACPA,AGP7,C-ANCA,MBT,P29,PR-3"
HGNC:22979,SLC10A3,P3,HGNC,GENE ID:8273,ENSG00000126903,"DXS253E,P3"
HGNC:857,ATP6V1E1,P31,HGNC,GENE ID:529,ENSG00000131100,"ATP6E2,P31,Vma4"
HGNC:4657,GTF2H3,P34,HGNC,GENE ID:2967,ENSG00000111358,"BTF2,P34,TFIIH"
HGNC:3624,FCN2,P35,HGNC,GENE ID:2220,ENSG00000160339,"EBP-37,FCNL,P35,ficolin-2"
HGNC:1707,CD8B,P37,HGNC,GENE ID:926,ENSG00000172116,"CD8beta,LYT3,Ly-3,P37"
HGNC:13724,ATP6V0D1,P39,HGNC,GENE ID:9114,ENSG00000159720,"ATP6DV,P39,VATX,VPATPD,Vma6"
HGNC:1776,CDK5R2,P39,HGNC,GENE ID:8941,ENSG00000171450,"NCK5AI,P39,p39nck5ai"
HGNC:15531,EBNA1BP2,P40,HGNC,GENE ID:10969,ENSG00000117395,"EBP2,NOBP,P40"
HGNC:6029,IL9,P40,HGNC,GENE ID:3578,ENSG00000145839,"HP40,IL-9,P40"
HGNC:682,ARHGEF2,P40,HGNC,GENE ID:9181,ENSG00000116584,"GEF-H1,GEFH1,KIAA0651,LFP40,Lfc,P40"
HGNC:9565,PSMD7,P40,HGNC,GENE ID:5713,ENSG00000103035,"MOV34,P40,Rpn8,S12"
HGNC:9070,PLEK,P47,HGNC,GENE ID:5341,ENSG00000115956,"P47,PLEK1"
HGNC:10576,CLEC11A,P47,HGNC,GENE ID:6320,ENSG00000105472,"CLECSF3,LSLCL,P47"
HGNC:11343,ST13,P48,HGNC,GENE ID:6767,ENSG00000100380,"FAM10A1,HIP,HSPABP1,P48,SNC6"
HGNC:30168,PDIA6,P5,HGNC,GENE ID:10130,ENSG00000143870,"ERp5,P5"
HGNC:15607,ARHGEF7,P50,HGNC,GENE ID:8874,ENSG00000102606,"BETA-PIX,COOL1,DKFZp686C12170,DKFZp761K1021,KIAA0142,Nbla10314,P50,P50BP,P85,P85COOL1,P85SPR,PAK3,PIXB"
HGNC:18373,ZNF398,P51,HGNC,GENE ID:57541,ENSG00000197024,"KIAA1339,P51,P71,ZER6"
HGNC:4658,GTF2H4,P52,HGNC,GENE ID:2968,ENSG00000213780,"P52,TFB2,TFIIH"
HGNC:3721,FKBP5,P54,HGNC,GENE ID:2289,ENSG00000096060,"FKBP51,FKBP54,P54,PPIase,Ptg-10"
HGNC:7871,NONO,P54,HGNC,GENE ID:4841,ENSG00000147140,"NMT55,NRB54,P54,P54NRB,PPP1R114"
HGNC:1782,CDKL2,P56,HGNC,GENE ID:8999,ENSG00000138769,"KKIAMRE,P56"
HGNC:1786,CDKN1C,P57,HGNC,GENE ID:1028,ENSG00000129757,"KIP2,P57"
HGNC:9813,RAD23B,P58,HGNC,GENE ID:5887,ENSG00000119318,"HHR23B,HR23B,P58"
HGNC:9439,DNAJC3,P58,HGNC,GENE ID:5611,ENSG00000102580,"ERdj6,HP58,P58,P58IPK,p58(IPK)"
HGNC:4606,PDIA3,P58,HGNC,GENE ID:2923,ENSG00000167004,"ERp57,ERp60,ERp61,GRP57,HsT17083,P58,PI-PLC"
HGNC:9560,PSMD3,P58,HGNC,GENE ID:5709,ENSG00000108344,"P58,Rpn3,S3"
HGNC:13209,ARHGEF5,P60,HGNC,GENE ID:7984,ENSG00000050327,"GEF5,P60,TIM,TIM1"
HGNC:5973,IL13,P600,HGNC,GENE ID:3596,ENSG00000169194,"ALRH,BHR1,IL-13,MGC116786,MGC116788,MGC116789,P600"
HGNC:28867,IGF2BP2,P62,HGNC,GENE ID:10644,ENSG00000073792,"IMP-2,P62,p62"
HGNC:4655,GTF2H1,P62,HGNC,GENE ID:2965,ENSG00000110768,"BTF2,P62,TFIIH"
HGNC:16991,CKAP4,P63,HGNC,GENE ID:10970,ENSG00000136026,"CLIMP-63,CLIMP63,ERGIC-63,P63"
HGNC:11509,SYT1,P65,HGNC,GENE ID:6857,ENSG00000067715,P65
HGNC:16769,GORASP1,P65,HGNC,GENE ID:64689,ENSG00000114745,"FLJ23443,GRASP65,P65"
HGNC:20932,POLD3,P66,HGNC,GENE ID:10714,ENSG00000077514,"KIAA0039,P66,P68,PPP1R128"
HGNC:20932,POLD3,P68,HGNC,GENE ID:10714,ENSG00000077514,"KIAA0039,P66,P68,PPP1R128"
HGNC:11865,TM9SF2,P76,HGNC,GENE ID:9375,ENSG00000125304,"Lnc-PCIR,P76"
HGNC:10498,S100A8,P8,HGNC,GENE ID:6279,ENSG00000143546,"60B8AG,CGLA,MRP-8,MRP8,P8,S100-A8"
HGNC:44164,NUPR2,P8,HGNC,GENE ID:389493,ENSG00000185290,P8
HGNC:9662,SIRPA,P84,HGNC,GENE ID:140885,ENSG00000198053,"BIT,CD172a,MFR,MYD-1,P84,SHPS-1,SHPS1,SIRP,SIRP-ALPHA-1,SIRPalpha,SIRPalpha2"
HGNC:19070,THOC1,P84,HGNC,GENE ID:9984,ENSG00000079134,"HPR1,P84"
HGNC:15607,ARHGEF7,P85,HGNC,GENE ID:8874,ENSG00000102606,"BETA-PIX,COOL1,DKFZp686C12170,DKFZp761K1021,KIAA0142,Nbla10314,P50,P50BP,P85,P85COOL1,P85SPR,PAK3,PIXB"
HGNC:35428,CMC4,P8MTCP1,HGNC,GENE ID:100272147,ENSG00000182712,"P8MTCP1,p8"
HGNC:1473,CANX,P90,HGNC,GENE ID:821,ENSG00000127022,"CNX,IP90,P90"
HGNC:9559,PSMD2,P97,HGNC,GENE ID:5708,ENSG00000175166,"MGC14274,P97,Rpn1,S2,TRAP2"
HGNC:3381,EPB42,PA,HGNC,GENE ID:2038,ENSG00000166947,"MGC116735,MGC116737,PA"
HGNC:25822,C10orf88,PAAT,HGNC,GENE ID:80007,ENSG00000119965,"Em:AC073585.5,FLJ13490,PAAT"
HGNC:14679,SLC38A4,PAAT,HGNC,GENE ID:55089,ENSG00000139209,"ATA3,NAT3,PAAT,SNAT4"
HGNC:8554,PABPC1,PABP1,HGNC,GENE ID:26986,ENSG00000070756,"PABP1,PABPL1"
HGNC:8558,PABPC1P1,PABP1,HGNC,GENE ID:26980,ENSG00000231707,PABP1
HGNC:8560,PABPC1P3,PABP3,HGNC,GENE ID:26978,ENSG00000230673,PABP3
HGNC:8556,PABPC3,PABP3,HGNC,GENE ID:5042,ENSG00000151846,"PABP3,tPABP"
HGNC:3043,PSMG1,PAC1,HGNC,GENE ID:8624,ENSG00000183527,"LRPC21,PAC1,c21-LRP"
HGNC:2235,KLF6,PAC1,HGNC,GENE ID:1316,ENSG00000067082,"CPBP,GBF,PAC1,Zf9"
HGNC:242,ADCYAP1R1,PAC1,HGNC,GENE ID:117,ENSG00000078549,"PAC1,PAC1R,PACAPR"
HGNC:24929,PSMG2,PAC2,HGNC,GENE ID:56984,ENSG00000128789,"CLAST3,HCCA3,HsT1707,MDS003,MGC15092,PAC2"
HGNC:30125,MZB1,PACAP,HGNC,GENE ID:51237,ENSG00000170476,"HSPC190,MEDA-7,MGC29506,PACAP,pERp1"
HGNC:241,ADCYAP1,PACAP,HGNC,GENE ID:116,ENSG00000141433,PACAP
HGNC:50552,PACERR,PACER,HGNC,GENE ID:103752588,ENSG00000273129,"PACER,PTGS2-AS1"
HGNC:20420,RUBCNL,PACER,HGNC,GENE ID:80183,ENSG00000102445,"FLJ21562,PACER"
HGNC:9889,RBBP6,PACT,HGNC,GENE ID:5930,ENSG00000122257,"P2P-R,PACT,SNAMA"
HGNC:9438,PRKRA,PACT,HGNC,GENE ID:8575,ENSG00000180228,"DYT16,HSD14,PACT,RAX"
HGNC:18368,PADI4,PAD,HGNC,GENE ID:23569,ENSG00000159339,"PAD,PDI4,PDI5"
HGNC:18018,DHX40,PAD,HGNC,GENE ID:79665,ENSG00000108406,"ARG147,FLJ22060,PAD"
HGNC:18367,PADI1,PAD1,HGNC,GENE ID:29943,ENSG00000142623,"HPAD10,PAD1,PDI,PDI1"
HGNC:9040,PLA2G7,PAFAH,HGNC,GENE ID:7941,ENSG00000146070,"LDL-PLA2,Lp-PLA2,PAFAH"
HGNC:8574,PAFAH1B1,PAFAH,HGNC,GENE ID:5048,ENSG00000007168,"LIS1,NudF,PAFAH"
HGNC:29547,SHCBP1,PAL,HGNC,GENE ID:79801,ENSG00000171241,"FLJ22009,PAL"
HGNC:23404,LRIT1,PAL,HGNC,GENE ID:26103,ENSG00000148602,"DKFZP434K091,FIGLER9,PAL"
HGNC:8596,PAM,PAL,HGNC,GENE ID:5066,ENSG00000145730,"PAL,PAM-1,PHM"
HGNC:8596,PAM,PAM-1,HGNC,GENE ID:5066,ENSG00000145730,"PAL,PAM-1,PHM"
HGNC:14685,F11R,PAM-1,HGNC,GENE ID:50848,ENSG00000158769,"CD321,JAM-1,JAM-A,JAMA,JCAM,PAM-1"
HGNC:22943,NLRP4,PAN2,HGNC,GENE ID:147945,ENSG00000160505,"CLR19.5,CT58,FLJ32126,PAN2,PYPAF4,RNH2"
HGNC:19979,RDH14,PAN2,HGNC,GENE ID:57665,ENSG00000240857,"PAN2,SDR7C4"
HGNC:15862,SMOX,PAO,HGNC,GENE ID:54498,ENSG00000088826,"FLJ20746,MGC1010,PAO,PAOh1,SMO,dJ779E11.1"
HGNC:20837,PAOX,PAO,HGNC,GENE ID:196743,ENSG00000148832,PAO
HGNC:125,ACP3,PAP,HGNC,GENE ID:55,ENSG00000014257,"ACP-3,PAP,TM-PAP"
HGNC:17034,TUSC2,PAP,HGNC,GENE ID:11334,ENSG00000114383,"C3orf11,FUS1,PAP"
HGNC:2721,ASAP2,PAP,HGNC,GENE ID:8853,ENSG00000151693,"CENTB3,KIAA0400,PAP,SHAG1"
HGNC:14634,PDAP1,PAP,HGNC,GENE ID:11333,ENSG00000106244,"HASPP28,PAP,PAP1"
HGNC:8769,MRPS30,PAP,HGNC,GENE ID:10884,ENSG00000112996,"PAP,mL65"
HGNC:2720,ASAP1,PAP,HGNC,GENE ID:50807,ENSG00000153317,"CENTB4,KIAA1249,PAP,ZG14P"
HGNC:14981,PAPOLA,PAP,HGNC,GENE ID:10914,ENSG00000090060,PAP
HGNC:8601,REG3A,PAP1,HGNC,GENE ID:5068,ENSG00000172016,"HIP,PAP1,PBCGF,REG-III,REG3"
HGNC:14634,PDAP1,PAP1,HGNC,GENE ID:11333,ENSG00000106244,"HASPP28,PAP,PAP1"
HGNC:7546,MYBBP1A,PAP2,HGNC,GENE ID:10514,ENSG00000132382,"FLJ37886,P160,PAP2,Pol5"
HGNC:31703,PLPPR5,PAP2,HGNC,GENE ID:163404,ENSG00000117598,"LPPR5,PAP2,PAP2D,PRG5"
HGNC:4319,GLI3,PAPA,HGNC,GENE ID:2737,ENSG00000106571,"ACLS,PAP-A,PAPA,PAPA1,PAPB,PPDIV"
HGNC:8602,PAPPA,PAPA,HGNC,GENE ID:5069,ENSG00000182752,"ASBABP2,DIPLA1,IGFBP-4ase,PAPA,PAPP-A,PAPPA1"
HGNC:3537,F2R,PAR-1,HGNC,GENE ID:2149,ENSG00000181104,"CF2R,PAR-1,PAR1,TR"
HGNC:30089,PWAR1,PAR-1,HGNC,GENE ID:145624,ENSG00000279050,"PAR-1,PAR1"
HGNC:3332,MARK2,PAR-1,HGNC,GENE ID:2011,ENSG00000072518,"PAR-1,PAR-1B,Par1b"
HGNC:29998,PWAR4,PAR-4,HGNC,GENE ID:347745,,"PAR-4,PAR4"
HGNC:49129,PWAR6,PAR-6,HGNC,GENE ID:100506965,ENSG00000257151,"HBT8,PAR-6"
HGNC:15943,PARD6A,PAR-6,HGNC,GENE ID:50855,ENSG00000102981,"PAR-6,PAR-6A,PAR6alpha,TAX40,TIP-40"
HGNC:30089,PWAR1,PAR1,HGNC,GENE ID:145624,ENSG00000279050,"PAR-1,PAR1"
HGNC:3537,F2R,PAR1,HGNC,GENE ID:2149,ENSG00000181104,"CF2R,PAR-1,PAR1,TR"
HGNC:30224,SLC52A2,PAR1,HGNC,GENE ID:79581,ENSG00000185803,"D15Ertd747e,FLJ11856,GPCR41,HuPAR-1,PAR1,RFT3,RFVT2,hRFT3"
HGNC:3538,F2RL1,PAR2,HGNC,GENE ID:2150,ENSG00000164251,PAR2
HGNC:7968,NR1I2,PAR2,HGNC,GENE ID:8856,ENSG00000144852,"BXR,ONR1,PAR2,PXR,SXR"
HGNC:30225,SLC52A1,PAR2,HGNC,GENE ID:55065,ENSG00000132517,"FLJ10060,GPCR42,PAR2,RFVT1,hRFT1"
HGNC:3539,F2RL2,PAR3,HGNC,GENE ID:2151,ENSG00000164220,PAR3
HGNC:16051,PARD3,PAR3,HGNC,GENE ID:56288,ENSG00000148498,"ASIP,Baz,Bazooka,PAR3,PARD3A,PPP1R118"
HGNC:8614,PAWR,PAR4,HGNC,GENE ID:5074,ENSG00000177425,"PAR4,par-4"
HGNC:3540,F2RL3,PAR4,HGNC,GENE ID:9002,ENSG00000127533,PAR4
HGNC:29998,PWAR4,PAR4,HGNC,GENE ID:347745,,"PAR-4,PAR4"
HGNC:15982,CUL9,PARC,HGNC,GENE ID:23113,ENSG00000112659,"H7AP1,KIAA0708,PARC"
HGNC:10616,CCL18,PARC,HGNC,GENE ID:6362,ENSG00000275385,"AMAC-1,CKb7,DC-CK1,DCCK1,MIP-4,PARC"
HGNC:3418,EPRS1,PARS,HGNC,GENE ID:2058,ENSG00000136628,"EARS,GLUPRORS,PARS"
HGNC:270,PARP1,PARS,HGNC,GENE ID:142,ENSG00000143799,"ARTD1,PARP,PARS,Poly-PARP"
HGNC:18761,SLC36A1,PAT1,HGNC,GENE ID:206358,ENSG00000123643,"LYAAT-1,PAT1,TRAMD3"
HGNC:622,APPBP2,PAT1,HGNC,GENE ID:10513,ENSG00000062725,"Hs.84084,KIAA0228,PAT1"
HGNC:13524,PTTG1IP,PBF,HGNC,GENE ID:754,ENSG00000183255,"PBF,PTTG1IP1"
HGNC:18737,ZNF395,PBF,HGNC,GENE ID:55893,ENSG00000186918,"DKFZp434K1210,HDBP2,PBF,PRF-1"
HGNC:17353,APOBEC3C,PBI,HGNC,GENE ID:27350,ENSG00000244509,"APOBEC1L,ARDC2,ARDC4,ARP5,PBI,bK150C2.3"
HGNC:19216,SMR3A,PBI,HGNC,GENE ID:26952,ENSG00000109208,"PBI,PRL5"
HGNC:9234,MED1,PBP,HGNC,GENE ID:5469,ENSG00000125686,"CRSP1,CRSP200,DRIP230,PBP,RB18A,TRAP220"
HGNC:9008,PKD1,PBP,HGNC,GENE ID:5310,ENSG00000008710,"PBP,Pc-1,TRPP1"
HGNC:9240,PPBP,PBP,HGNC,GENE ID:5473,ENSG00000163736,"Beta-TG,CTAP3,CTAPIII,CXCL7,LA-PF4,LDGF,MDGF,NAP-2,NAP-2-L1,PBP,SCYB7,TGB,TGB1,b-TG1"
HGNC:2989,DOCK3,PBP,HGNC,GENE ID:1795,ENSG00000088538,"KIAA0299,MOCA,PBP"
HGNC:3356,ENPP1,PC-1,HGNC,GENE ID:5167,ENSG00000197594,"PC-1,PCA1"
HGNC:1554,CBX4,PC2,HGNC,GENE ID:8535,ENSG00000141582,"NBP16,PC2,hPC2"
HGNC:8744,PCSK2,PC2,HGNC,GENE ID:5126,ENSG00000125851,"PC2,SPC2"
HGNC:9009,PKD2,PC2,HGNC,GENE ID:5311,ENSG00000118762,"PC2,PKD4,Pc-2,TRPP2"
HGNC:8743,PCSK1,PC3,HGNC,GENE ID:5122,ENSG00000175426,"PC1,PC1/3,PC3,SPC3"
HGNC:1131,BTG2,PC3,HGNC,GENE ID:7832,ENSG00000159388,"APRO1,MGC126063,MGC126064,PC3,TIS21"
HGNC:15962,CBX8,PC3,HGNC,GENE ID:57332,ENSG00000141570,"HPC3,PC3,RC1"
HGNC:8746,PCSK4,PC4,HGNC,GENE ID:54760,ENSG00000115257,"DKFZp434B217,MGC34749,PC4,SPC5"
HGNC:19985,SUB1,PC4,HGNC,GENE ID:10923,ENSG00000113387,"PC4,p14,p15"
HGNC:5456,IFRD1,PC4,HGNC,GENE ID:3475,ENSG00000006652,"PC4,TIS7"
HGNC:3356,ENPP1,PCA1,HGNC,GENE ID:5167,ENSG00000197594,"PC-1,PCA1"
HGNC:43022,PCAT1,PCA1,HGNC,GENE ID:100750225,ENSG00000253438,"PCA1,PCAT-1,PiHL"
HGNC:2950,DNAH5,PCD,HGNC,GENE ID:1767,ENSG00000039139,"CILD3,Dnahc5,HL1,KTGNR,PCD"
HGNC:30492,DNAAF3,PCD,HGNC,GENE ID:352909,ENSG00000167646,"FLJ36139,FLJ40069,PCD,pf22"
HGNC:8646,PCBD1,PCD,HGNC,GENE ID:5092,ENSG00000166228,PCD
HGNC:2954,DNAI1,PCD,HGNC,GENE ID:27019,ENSG00000122735,"CILD1,DIC1,PCD,oda6"
HGNC:9011,PKD2L1,PCL,HGNC,GENE ID:9033,ENSG00000107593,"PCL,TRPP3"
HGNC:3767,FLT4,PCL,HGNC,GENE ID:2324,ENSG00000037280,"PCL,VEGFR-3,VEGFR3"
HGNC:8919,PHF1,PCL1,HGNC,GENE ID:5252,ENSG00000112511,"MTF2L2,PCL1,TDRD19C"
HGNC:20588,PCYOX1,PCL1,HGNC,GENE ID:51449,ENSG00000116005,"KIAA0908,PCL1"
HGNC:9069,PLEC,PCN,HGNC,GENE ID:5339,ENSG00000178209,"PCN,PLTN"
HGNC:16068,PCNT,PCN,HGNC,GENE ID:5116,ENSG00000160299,"KEN,KIAA0402,PCN,PCNTB,SCKL4"
HGNC:9344,PRCP,PCP,HGNC,GENE ID:5547,ENSG00000137509,"HUMPCP,PCP"
HGNC:8760,PDCD1,PD1,HGNC,GENE ID:5133,ENSG00000188389,"CD279,PD-1,PD1,hSLE1"
HGNC:11138,SNCA,PD1,HGNC,GENE ID:6622,ENSG00000145335,"NACP,PD1"
HGNC:14681,SPATA2,PD1,HGNC,GENE ID:9825,ENSG00000158480,"KIAA0757,PD1,PPP1R145,tamo"
HGNC:8548,P4HB,PDI,HGNC,GENE ID:5034,ENSG00000185624,"DSI,GIT,P4Hbeta,PDI,PDIA1,PO4HB,PROHB"
HGNC:14180,PDIA2,PDI,HGNC,GENE ID:64714,ENSG00000185615,"PDA2,PDI,PDIR"
HGNC:18367,PADI1,PDI,HGNC,GENE ID:29943,ENSG00000142623,"HPAD10,PAD1,PDI,PDI1"
HGNC:22234,KCTD13,PDIP1,HGNC,GENE ID:253980,ENSG00000174943,"FKSG86,PDIP1,POLDIP1"
HGNC:30021,HELZ2,PDIP1,HGNC,GENE ID:85441,ENSG00000130589,"KIAA1769,PDIP1,PRIC285"
HGNC:24811,PDIA5,PDIR,HGNC,GENE ID:10954,ENSG00000065485,"FLJ30401,PDIR"
HGNC:14180,PDIA2,PDIR,HGNC,GENE ID:64714,ENSG00000185615,"PDA2,PDI,PDIR"
HGNC:17301,PCSK1N,PEN,HGNC,GENE ID:27344,ENSG00000102109,"BigLEN,PEN,SAAS,SCG8,SgVIII,proSAAS"
HGNC:29676,PUM3,PEN,HGNC,GENE ID:9933,ENSG00000080608,"HA-8,PEN,PUF6,Puf-A,XTP5,hPUF-A"
HGNC:29993,RHOXF1,PEPP1,HGNC,GENE ID:158800,ENSG00000101883,"OTEX,PEPP1"
HGNC:14339,PLEKHA4,PEPP1,HGNC,GENE ID:57664,ENSG00000105559,PEPP1
HGNC:30011,RHOXF2,PEPP2,HGNC,GENE ID:84528,ENSG00000131721,"CT107,PEPP-2,PEPP2,THG1"
HGNC:30036,PLEKHA5,PEPP2,HGNC,GENE ID:54477,ENSG00000052126,"FLJ10667,KIAA1686,PEPP2"
HGNC:10004,RGS9,PERRS,HGNC,GENE ID:8787,ENSG00000108370,"MGC111763,MGC26458,PERRS,RGS9L"
HGNC:30304,RGS9BP,PERRS,HGNC,GENE ID:388531,ENSG00000186326,"FLJ45744,PERRS,R9AP"
HGNC:450,ALX4,PFM,HGNC,GENE ID:60529,ENSG00000052850,"FPP,KIAA1788,PFM"
HGNC:7392,MSX2,PFM,HGNC,GENE ID:4488,ENSG00000120149,"CRS2,FPP,HOX8,MSH,PFM"
HGNC:8888,PGAM1,PGAM-B,HGNC,GENE ID:5223,ENSG00000171314,PGAM-B
HGNC:21731,PGAM4,PGAM-B,HGNC,GENE ID:441531,ENSG00000226784,"PGAM-B,PGAM1,PGAM3,dJ1000K24.1"
HGNC:17890,HPGDS,PGDS,HGNC,GENE ID:27306,ENSG00000163106,"GSTS,GSTS1,GSTS1-1,H-PGDS,PGD2,PGDS"
HGNC:9592,PTGDS,PGDS,HGNC,GENE ID:5730,ENSG00000107317,"L-PGDS,PGDS"
HGNC:23618,GPR153,PGR1,HGNC,GENE ID:387509,ENSG00000158292,PGR1
HGNC:24549,MRFAP1,PGR1,HGNC,GENE ID:93621,ENSG00000179010,"PAM14,PGR1"
HGNC:1442,CALM1,PHKD,HGNC,GENE ID:801,ENSG00000198668,"CAMI,DD132,PHKD,PHKD1"
HGNC:1449,CALM3,PHKD,HGNC,GENE ID:808,ENSG00000160014,"PHKD,PHKD3"
HGNC:1445,CALM2,PHKD,HGNC,GENE ID:805,ENSG00000143933,"CAMII,PHKD,PHKD2"
HGNC:19079,PLEKHB1,PHR1,HGNC,GENE ID:58473,ENSG00000021300,"KPL1,PHR1"
HGNC:23386,MYCBP2,PHR1,HGNC,GENE ID:23077,ENSG00000005810,"FLJ10106,KIAA0916,PAM,PHR1"
HGNC:6568,LGALS7,PIG1,HGNC,GENE ID:3963,ENSG00000205076,"GAL7,LGALS7A,PIG1,TP53I1"
HGNC:17634,NUFIP2,PIG1,HGNC,GENE ID:57532,ENSG00000108256,"182-FIP,82-FIP,FIP-82,KIAA1321,MGC117262,NUFP2,PIG1"
HGNC:14492,MRPL41,PIG3,HGNC,GENE ID:64975,ENSG00000182154,"BMRP,MRP-L27,MRPL27,PIG3,RPML27,mL41"
HGNC:19373,TP53I3,PIG3,HGNC,GENE ID:9540,ENSG00000115129,PIG3
HGNC:14524,SPAG9,PIG6,HGNC,GENE ID:9043,ENSG00000008294,"CT89,FLJ13450,FLJ14006,FLJ26141,FLJ34602,HLC4,HSS,JIP-4,JIP4,JLP,KIAA0516,MGC117291,MGC14967,MGC74461,PHET,PIG6,SYD1"
HGNC:9453,PRODH,PIG6,HGNC,GENE ID:5625,ENSG00000100033,"HSPOX2,PIG6,POX,PRODH1,PRODH2,TP53I6"
HGNC:20882,PAK1IP1,PIP1,HGNC,GENE ID:55003,ENSG00000111845,"FLJ20624,MAK11,PIP1,WDR84,bA421M1.5,hPIP1"
HGNC:6605,LILRB1,PIR-B,HGNC,GENE ID:10859,ENSG00000104972,"CD85,CD85j,ILT2,LIR-1,LIR1,MIR-7,PIR-B,PIRB"
HGNC:6607,LILRB3,PIR-B,HGNC,GENE ID:11025,ENSG00000204577,"CD85a,HL9,ILT5,LIR-3,LIR3,PIR-B,PIRB"
HGNC:6607,LILRB3,PIRB,HGNC,GENE ID:11025,ENSG00000204577,"CD85a,HL9,ILT5,LIR-3,LIR3,PIR-B,PIRB"
HGNC:6605,LILRB1,PIRB,HGNC,GENE ID:10859,ENSG00000104972,"CD85,CD85j,ILT2,LIR-1,LIR1,MIR-7,PIR-B,PIRB"
HGNC:9210,POU1F1,PIT-1,HGNC,GENE ID:5449,ENSG00000064835,"GHF-1,PIT-1,POU1F1a"
HGNC:9155,PNLIP,PL,HGNC,GENE ID:5406,ENSG00000175535,PL
HGNC:2440,CSH1,PL,HGNC,GENE ID:1442,ENSG00000136488,"CSA,CSMT,FLJ75407,PL,hCS-A"
HGNC:9043,PLAA,PLAP,HGNC,GENE ID:9373,ENSG00000137055,"DOA1,FLJ11281,FLJ12699,PLA2P,PLAP"
HGNC:6656,LNPEP,PLAP,HGNC,GENE ID:4012,ENSG00000113441,"CAP,IRAP,P-LAP,PLAP"
HGNC:439,ALPP,PLAP,HGNC,GENE ID:250,ENSG00000163283,"PALP,PLAP"
HGNC:26965,PTPMT1,PLIP,HGNC,GENE ID:114971,ENSG00000110536,"DUSP23,MOSP,PLIP"
HGNC:5275,KAT5,PLIP,HGNC,GENE ID:10524,ENSG00000172977,"ESA1,HTATIP1,PLIP,TIP60,ZC2HC5,cPLA2"
HGNC:9607,PTHLH,PLP,HGNC,GENE ID:5744,ENSG00000087494,"HHM,PLP,PTHR,PTHRP"
HGNC:9355,PRDX5,PLP,HGNC,GENE ID:25824,ENSG00000126432,"ACR1,AOEB166,B166,MGC117264,MGC142283,MGC142285,PLP,PMP20,PRDX6,PRXV,SBBI10"
HGNC:22652,NOMO2,PM5,HGNC,GENE ID:283820,ENSG00000185164,"NOMO,PM5"
HGNC:30060,NOMO1,PM5,HGNC,GENE ID:23420,ENSG00000103512,PM5
HGNC:16823,TMEM11,PMI,HGNC,GENE ID:8834,ENSG00000178307,"PM1,PMI"
HGNC:9115,PMM2,PMI,HGNC,GENE ID:5373,ENSG00000140650,"CDG1a,CDGS,PMI,PMI1"
HGNC:26359,PXDNL,PMR1,HGNC,GENE ID:137902,ENSG00000147485,"FLJ25471,PMR1"
HGNC:13211,ATP2C1,PMR1,HGNC,GENE ID:27032,ENSG00000017260,"ATP2C1A,KIAA1347,PMR1,SPCA1"
