ENSG_ID,gene_symbol,HGNC_ID,NCBI_ID,alias_symbol
ENSG00000015171,ZMYND11,16966,10771,"BRAM1, BS69"
ENSG00000015285,WAS,12731,7454,"IMD2, THC, WASP, WASPA"
ENSG00000015413,DPEP1,3002,1800,
ENSG00000015475,BID,1050,637,
ENSG00000015479,MATR3,6912,9782,"ALS21, MPD2, VCPDM, KIAA0723, MGC9105, MPD2, VCPDM"
ENSG00000015520,NPC1L1,7898,29881,SLC65A2
ENSG00000015532,XYLT2,15517,64132,"PXYLT2, XT-II"
ENSG00000015568,RGPD5,32418,84220,"BS-63, DKFZP686I1842, RGP5"
ENSG00000015568,RGPD5,32418,727851,"BS-63, DKFZP686I1842, RGP5"
ENSG00000015592,STMN4,16078,81551,RB3
ENSG00000015676,NUDCD3,22208,23386,"KIAA1068, NUDCL"
ENSG00000016082,ISL1,6132,3670,"ISL-1, ISLET1"
ENSG00000016391,CHDH,24288,55349,
ENSG00000016402,IL20RA,6003,53832,"IL-20R1, ZCYTOR7"
ENSG00000016490,CLCA1,2015,1179,"CACC, CLCRG1"
ENSG00000016602,CLCA4,2018,22802,CACC2
ENSG00000016864,GLT8D1,24870,55830,"AD-017, FLJ14611"
ENSG00000017260,ATP2C1,13211,27032,"ATP2C1A, BCPM, KIAA1347, PMR1, SPCA1"
ENSG00000017427,IGF1,5464,3479,"IGF, IGF-I, IGF1A, IGFI"
ENSG00000017483,SLC38A5,18070,92745,"JM24, SN2, SNAT5"
ENSG00000017797,RALBP1,9841,10928,"RIP, RIP1, RLIP76"
ENSG00000018189,RUFY3,30285,22902,"KIAA0871, RIPX, SINGAR1, ZFYVE30"
ENSG00000018236,CNTN1,2171,1272,"F3, GP135"
ENSG00000018280,SLC11A1,10907,6556,"LSH, NRAMP, NRAMP1"
ENSG00000018408,WWTR1,24042,25937,"DKFZP586I1419, TAZ"
ENSG00000018510,AGPS,327,8540,"ADAP-S, ADAS, ADHAPS, ADPS, ALDHPSY"
ENSG00000018607,ZNF285CP,33228,nan,ZNF806
ENSG00000018610,STEEP1,26239,63932,"CXORF56, FLJ22965"
ENSG00000018625,ATP1A2,800,477,"FHM2, MHP2"
ENSG00000018699,TTC27,25986,55622,FLJ20272
ENSG00000018869,ZNF582,26421,147948,FLJ30927
ENSG00000019102,VSIG2,17149,23584,"CTH, CTXL"
ENSG00000019144,PHLDB1,23697,23187,"FLJ00141, KIAA0638, LL5A"
ENSG00000019169,MARCO,6895,8685,"SCARA2, SR-A6"
ENSG00000019186,CYP24A1,2602,1591,"CP24, CYP24, LNCBCAS1-4_1, P450-CC24"
ENSG00000019485,PRDM11,13996,56981,PFM8
ENSG00000019505,SYT13,14962,57586,KIAA1427
ENSG00000019549,SNAI2,11094,6591,"SLUG, SLUGH, SLUGH1, SNAIL2"
ENSG00000019582,CD74,1697,972,"CLIP, DHLAG"
ENSG00000019991,HGF,4893,3082,"DFNB39, F-TCF, HGFB, HPTA, SF"
ENSG00000019995,ZRANB1,18224,54764,TRABID
ENSG00000020129,NCDN,17597,23154,"NCDN-1, NCDN-2"
ENSG00000020181,ADGRA2,17849,25960,"DKFZP434C211, DKFZP434J0911, FLJ14390, GPR124, KIAA1531, TEM5"
ENSG00000020219,CCT8L1P,32153,nan,CCT8L1
ENSG00000020256,ZFP64,15940,55734,"DJ548G19.1, DJ831D17.1, FLJ10734, FLJ12628, ZNF338"
ENSG00000020426,MNAT1,7181,4331,"MAT1, RNF66"
ENSG00000020577,SAMD4A,23023,23034,"DKFZP434H0350, HSMAUG1, KIAA1053, SAMD4, SMAUG, SMG, SMGA"
ENSG00000020633,RUNX3,10473,864,"AML2, CBFA3, PEBP2A3"
ENSG00000020922,MRE11,7230,4361,"ATLD, MRE11A"
ENSG00000021300,PLEKHB1,19079,58473,"KPL1, PHR1, PHRET1"
ENSG00000021355,SERPINB1,3311,1992,"EI, ELANH2, LEI, MNEI, PI2"
ENSG00000021461,CYP3A43,17450,64816,
ENSG00000021488,SLC7A9,11067,11136,"BAT1, CSNU3"
ENSG00000021574,SPAST,11233,6683,"ADPSP, FSP2, KIAA1083, SPG4"
ENSG00000021645,NRXN3,8010,9369,"C14ORF60, KIAA0743"
ENSG00000021762,OSBPL5,16392,114879,"KIAA1534, OBPH1, ORP5"
ENSG00000021776,AQR,29513,9716,"FSAP164, IBP160, KIAA0560"
ENSG00000021826,CPS1,2323,1373,GATD6
ENSG00000021852,C8B,1353,732,
ENSG00000022267,FHL1,3702,2273,"BA535K18.1, FHL1B, FLH1A, KYO-T, MGC111107, SLIM1, XMPMA"
ENSG00000022277,RTF2,15890,51507,"C20ORF43, CDAO5, HSPC164, RTFDC1"
ENSG00000022355,GABRA1,4075,2554,EJM5
ENSG00000022556,NLRP2,22948,55655,"CLR19.9, FLJ20510, NALP2, NBS1, PAN1, PYPAF2"
ENSG00000022567,SLC45A4,29196,57210,KIAA1126
ENSG00000022840,RNF10,10055,9921,"KIAA0262, RIE2"
ENSG00000022976,ZNF839,20345,55778,C14ORF131
ENSG00000023041,ZDHHC6,19160,64429,"FLJ21952, ZNF376"
ENSG00000023171,GRAMD1B,29214,57476,"KIAA1201, LINC01059"
ENSG00000023191,RNH1,10074,6050,"RAI, RNH"
ENSG00000023228,NDUFS1,7707,4719,CI-75K
ENSG00000023287,RB1CC1,15574,9821,"ATG17, CC1, DRAGOU14, FIP200, KIAA0203, PPP1R131"
ENSG00000023318,ERP44,18311,23071,"KIAA0573, PDIA10, TXNDC4"
ENSG00000023330,ALAS1,396,211,"ALAS, ALAS-H, ALAS3"
ENSG00000023445,BIRC3,591,330,"API2, C-IAP2, CIAP2, HIAP-1, MALT2, MIHC, RNF49"
ENSG00000023516,AKAP11,369,11215,"AKAP220, DKFZP781I12161, FLJ11304, KIAA0629, PPP1R44, PRKA11"
ENSG00000023572,GLRX2,16065,51022,"BA101E13.1, GRX2"
ENSG00000023608,SNAPC1,11134,6617,"PTFGAMMA, SNAP43"
ENSG00000023697,DERA,24269,51071,"CGI-26, DEOC"
ENSG00000023734,STRAP,30796,11171,"MAWD, PT-WD, UNRIP"
ENSG00000023839,ABCC2,53,1244,"CMOAT, CMRP, DJS, MRP2"
ENSG00000023892,DEF6,2760,50619,"IBP, SLAT, SWAP70L"
ENSG00000023902,PLEKHO1,24310,51177,"CKIP-1, OC120"
ENSG00000023909,GCLM,4312,2730,GLCLR
ENSG00000024048,UBR2,21289,23304,"BA49A4.1, C6ORF133, DJ392M17.3, KIAA0349"
ENSG00000024422,EHD2,3243,30846,PAST2
ENSG00000024526,DEPDC1,22949,55635,"DEP.8, DEPDC1A, FLJ20354, SDP35"
ENSG00000024862,CCDC28A,21098,25901,"C6ORF80, CCRL1AP, DKFZP586D0623"
ENSG00000025039,RRAGD,19903,58528,"BA11D8.2.1, DKFZP761H171"
ENSG00000025156,HSF2,5225,3298,
ENSG00000025293,PHF20,16098,51230,"C20ORF104, DJ1121G12.1, TDRD20A"
ENSG00000025423,HSD17B6,23316,8630,"HSE, RODH, SDR9C6"
ENSG00000025434,NR1H3,7966,10062,"LXR-A, LXRA, RLD-1"
ENSG00000025708,TYMP,3148,1890,"ECGF1, MNGIE"
ENSG00000025770,NCAPH2,25071,29781,"384D8-2, CAP-H2, HCAP-H2"
ENSG00000025772,TOMM34,15746,10953,"HTOM34P, TOM34"
ENSG00000025796,SEC63,21082,11231,"DNAJC23, ERDJ2, PRO2507, SEC63L"
ENSG00000025800,KPNA6,6399,23633,"FLJ11249, IPOA7, KPNA7, MGC17918"
ENSG00000026025,VIM,12692,7431,
ENSG00000026036,RTEL1-TNFRSF6B,44095,nan,
ENSG00000026103,FAS,11920,355,"APO-1, APT1, CD95, FAS1, TNFRSF6"
ENSG00000026297,RNASET2,21686,8635,"BA514O12.3, FLJ10907, RNASE6PL"
ENSG00000026508,CD44,1681,960,"CD44R, CDW44, CSPG8, ECM-III, H-CAM, HCELL, HERMES-1, HUTCH-1, HUTCH-I, IN, MC56, MDU2, MDU3, MIC4, PGP-1, PGP1"
ENSG00000026559,KCNG1,6248,3755,"K13, KCNG, KH2, KV6.1"
ENSG00000026652,AGPAT4,20885,56895,"DJ473J16.2, LPAAT-DELTA, LPAAT4, LPLAT4"
ENSG00000026751,SLAMF7,21394,57823,"19A, CD319, CRACC, CS1"
ENSG00000026950,BTN3A1,1138,11119,"BT3.1, BTF5, BTN3.1, CD277"
ENSG00000027001,MIPEP,7104,4285,MIP
ENSG00000027075,PRKCH,9403,5583,"PKC-L, PKCL, PRKCL"
ENSG00000027644,INSRR,6093,3645,IRR
ENSG00000027697,IFNGR1,5439,3459,"CD119, IFNGR"
ENSG00000027847,B4GALT7,930,11285,"BETA4GAL-T7, XGALT-1"
ENSG00000027869,SH2D2A,10821,9047,"F2771, TSAD"
ENSG00000028116,VRK2,12719,7444,
ENSG00000028137,TNFRSF1B,11917,7133,"CD120B, P75, TNF-R-II, TNF-R75, TNFBR, TNFR2, TNFR80"
ENSG00000028203,VEZT,18258,55591,DKFZP761C241
ENSG00000028277,POU2F2,9213,5452,"OCT2, OTF2"
ENSG00000028310,BRD9,25818,65980,"FLJ13441, SMARCI2"
ENSG00000028528,SNX1,11172,6642,"HST17379, MGC8664, SNX1A, VPS5"
ENSG00000028839,TBPL1,11589,9519,"STUD, TLF, TLP, TRF2"
ENSG00000029153,BMAL2,18984,56938,"ARNTL2, BHLHE6, CLIF, MOP9, PASD9"
ENSG00000029363,BCLAF1,16863,9774,"BTF, KIAA0164"
ENSG00000029364,SLC39A9,20182,55334,"FLJ11274, ZIP9"
ENSG00000029534,ANK1,492,286,"ANK, SPH1"
ENSG00000029559,IBSP,5341,3381,"BSP, BSP-II, SP-II"
ENSG00000029639,TFB1M,17037,51106,"CGI-75, MTTFB"
ENSG00000029725,RABEP1,17677,9135,"NEUROCRESCIN, RAB5EP, RABAPTIN-5, RABPT5"
ENSG00000029993,HMGB3,5004,3149,"HMG2A, HMG4, MGC90319"
ENSG00000030066,NUP160,18017,23279,"FLJ22583, KIAA0197"
ENSG00000030110,BAK1,949,578,"BAK, BCL2L7, CDN1"
ENSG00000030304,MUSK,7525,4593,
ENSG00000030419,IKZF2,13177,22807,"HELIOS, ZNFN1A2"
ENSG00000030582,GRN,4601,2896,"CLN11, PCDGF, PGRN"
ENSG00000031003,FAM13B,1335,51306,"ARHGAP49, C5ORF5, FAM13B1, KHCHP, N61"
ENSG00000031081,ARHGAP31,29216,57514,CDGAP
ENSG00000031691,CENPQ,21347,55166,"C6ORF139, CENP-Q, FLJ10545"
ENSG00000031698,SARS1,10537,6301,"SARS, SERS"
ENSG00000031823,RANBP3,9850,8498,
ENSG00000032219,ARID4A,9885,5926,"RBBP1, RBP-1, RBP1"
ENSG00000032389,EIPR1,12383,7260,"EIPR-1, TSSC1"
ENSG00000032444,PNPLA6,16268,10908,"IPLA2DELTA, NTE, SPG39, SWS"
ENSG00000032742,IFT88,20606,8100,"D13S1056E, HTG737, MGC26259, TG737, TTC10"
ENSG00000033011,ALG1,18294,56052,"CDG1K, HMAT1, HMT-1, MAT-1"
ENSG00000033030,ZCCHC8,25265,55596,DKFZP434E2220
ENSG00000033050,ABCF2,71,10061,"ABC28, EST133090, HUSSY-18, M-ABC1"
ENSG00000033100,CHPF2,29270,54480,"CHSY-3, CSGLCA-T, KIAA1402"
ENSG00000033122,LRRC7,18531,57554,"DENSIN-180, KIAA1365"
ENSG00000033170,FUT8,4019,2530,
ENSG00000033178,UBA6,25581,55236,"FLJ10808, UBE1L2"
ENSG00000033327,GAB2,14458,9846,KIAA0571
ENSG00000033627,ATP6V0A1,865,535,"A1, ATP6N1, ATP6N1A, STV1, VPH1, VPP1"
ENSG00000033800,PIAS1,2752,8554,"DDXBP1, GBP, GU/RH-II, ZMIZ3"
ENSG00000033867,SLC4A7,11033,9497,"NBC3, SBC2, SLC4A6"
ENSG00000034053,APBA2,579,321,"D15S1518E, HST16821, LIN-10, MGC:14091, MINT2, X11L"
ENSG00000034152,MAP2K3,6843,5606,"MAPKK3, MEK3, MKK3, PRKMK3, SAPKK2"
ENSG00000034239,CLXN,25678,79645,"EFCAB1, FLJ11767, ODAD5"
ENSG00000034510,TMSB10,11879,9168,TB10
ENSG00000034533,ASTE1,25021,28990,HT001
ENSG00000034677,RNF19A,13432,25897,"DKFZP566B1346, DORFIN, RNF19"
ENSG00000034693,PEX3,8858,8504,
ENSG00000034713,GABARAPL2,13291,11345,"ATG8, ATG8C, GATE-16, GATE16, GEF2"
ENSG00000034971,MYOC,7610,4653,"GLC1A, JOAG1, TIGR"
ENSG00000035115,SH3YL1,29546,26751,"DKFZP586F1318, RAY"
ENSG00000035141,FAM136A,25911,84908,FLJ14668
ENSG00000035403,VCL,12665,7414,
ENSG00000035499,DEPDC1B,24902,55789,"BRCC3, XTP1"
ENSG00000035664,DAPK2,2675,23604,"DRP-1, MGC119312"
ENSG00000035681,NSMAF,8017,8439,"FAN, GRAMD5"
ENSG00000035687,ADSS2,292,159,ADSS
ENSG00000035720,STAP1,24133,26228,"BRDG1, STAP-1"
ENSG00000035862,TIMP2,11821,7077,CSC-21K
ENSG00000035928,RFC1,9969,5981,"A1, MHCBFB, PO-GA, RFC140"
ENSG00000036054,TBC1D23,25622,55773,FLJ11046
ENSG00000036257,CUL3,2553,8452,
ENSG00000036448,MYOM2,7614,9172,
ENSG00000036473,OTC,8512,5009,"OTC1, OTCASE, OTCD"
ENSG00000036530,CYP46A1,2641,10858,CYP46
ENSG00000036549,ZZZ3,24523,26009,"ATAC1, DKFZP564I052"
ENSG00000036565,SLC18A1,10934,6570,"CGAT, VAT1, VMAT1"
ENSG00000036672,USP2,12618,9099,UBP41
ENSG00000036828,CASR,1514,846,"FHH, GPRC2A, HHC, HHC1, NSHPT"
ENSG00000037042,TUBG2,12419,27175,
ENSG00000037241,RPL26L1,17050,51121,RPL26P1
ENSG00000037280,FLT4,3767,2324,"PCL, VEGFR-3, VEGFR3"
ENSG00000037474,NSUN2,25994,54888,"FLJ20303, MISU, MRT5, SAKI, TRM4"
ENSG00000037637,FBXO42,29249,54455,"FBX42, KIAA1332"
ENSG00000037749,MFAP3,7034,4238,
ENSG00000037757,MRI1,28469,84245,"MGC3207, MRDI, MTNA, YPR118W"
ENSG00000037897,METTL1,7030,4234,"C12ORF1, TRM8, TRMT8"
ENSG00000037965,HOXC8,5129,3224,"HOX3, HOX3A"
ENSG00000038002,AGA,318,175,ASRG
ENSG00000038210,PI4K2B,18215,55300,"FLJ11105, PI4KIIB, PIK42B"
ENSG00000038219,BOD1L1,31792,259282,"BOD1L, FAM44A, FLJ33215, KIAA1327"
ENSG00000038274,MAT2B,6905,27430,"MATIIBETA, SDR23E1"
ENSG00000038295,TLL1,11843,7092,
ENSG00000038358,EDC4,17157,23644,"GE-1, HEDLS, RCD-8"
ENSG00000038382,TRIO,12303,7204,ARHGEF23
ENSG00000038427,VCAN,2464,1462,"CSPG2, PG-M"
ENSG00000038532,CLEC16A,29013,23274,"GOP-1, KIAA0350"
ENSG00000038945,MSR1,7376,4481,"CD204, SCARA1, SR-A, SR-AI, SR-AII, SR-AIII"
ENSG00000039068,CDH1,1748,999,"CD324, UVO, UVOMORULIN"
ENSG00000039123,MTREX,18734,23517,"DOB1, FSAP118, KIAA0052, MTR4, SKIV2L2"
ENSG00000039139,DNAH5,2950,1767,"CILD3, DNAHC5, HL1, KTGNR, PCD"
ENSG00000039319,ZFYVE16,20756,9765,"KIAA0305, PPP1R69"
ENSG00000039523,RIPOR1,25836,79567,"FAM65A, FLJ13725"
ENSG00000039537,C6,1339,729,
ENSG00000039560,RAI14,14873,26064,"DKFZP564G013, KIAA1334, NORPEG, RAI13"
ENSG00000039600,SOX30,30635,11063,
ENSG00000039650,PNKP,9154,11284,PNK
ENSG00000039987,BEST2,17107,54831,"FLJ20132, VMD2L1"
ENSG00000040199,PHLPP2,29149,23035,"KIAA0931, PHLPPL, PPM3B"
ENSG00000040275,SPDL1,26010,54908,"CCDC99, FLJ20364, HSPINDLY"
ENSG00000040341,STAU2,11371,27067,39K2
ENSG00000040487,SLC66A1,26001,54896,"FLJ20320, LAAT-1, LAAT1, PQLC2"
ENSG00000040531,CTNS,2518,1497,"CTNS-LSB, PQLC4, SLC66A4"
ENSG00000040608,RTN4R,18601,65078,NOGOR
ENSG00000040633,PHF23,28428,79142,"FLJ16355, MGC2941"
ENSG00000040731,CDH10,1749,1008,
ENSG00000040933,INPP4A,6074,3631,INPP4
ENSG00000041353,RAB27B,9767,5874,
ENSG00000041357,PSMA4,9533,5685,"HC9, HST17706"
ENSG00000041515,MYO16,29822,23026,"KIAA0865, MYO16B, MYR8, NYAP3, PPP1R107"
ENSG00000041802,LSG1,25652,55341,FLJ11301
ENSG00000041880,PARP3,273,10039,"ADPRT3, ADPRTL3, ARTD3, HPARP-3, IRT1, PADPRT-3"
ENSG00000041982,TNC,5318,3371,"DFNA56, HXB, MGC167029, TN"
ENSG00000041988,THAP3,20855,90326,
ENSG00000042062,RIPOR3,16168,140876,"C20ORF175, C20ORF176, DJ530I15.2, DJ530I15.3, FAM65C"
ENSG00000042088,TDP1,18884,55775,"FLJ11090, SCAN1"
ENSG00000042286,AIFM2,21411,84883,"AMID, FLJ14497, FSP1, PRG3"
ENSG00000042304,C2orf83,25344,nan,DKFZP547H025
ENSG00000042317,SPATA7,20423,55812,"HSD3, LCA3"
ENSG00000042429,MED17,2375,9440,"CRSP6, CRSP77, DRIP80, SRB4, TRAP80"
ENSG00000042445,RETSAT,25991,54884,FLJ20296
ENSG00000042493,CAPG,1474,822,"AFCP, MCP"
ENSG00000042753,AP2S1,565,1175,"CLAPS2, FBH3, FBHOK, HHC3"
ENSG00000042781,USH2A,12601,7399,"RP39, USH2"
ENSG00000042813,ZPBP,15662,11055,"SP38, ZPBP1"
ENSG00000042832,TG,11764,7038,"AITD3, TGN"
ENSG00000042980,ADAM28,206,10863,"ADAM23, EMDCII, MDC-LM, MDC-LS"
ENSG00000043039,BARX2,956,8538,
ENSG00000043093,DCUN1D1,18184,54165,"DCUN1L1, RP42, SCCRO, SCRO, TES3"
ENSG00000043143,JADE2,22984,23338,"JADE-2, KIAA0239, PHF15"
ENSG00000043355,ZIC2,12873,7546,HPE5
ENSG00000043462,LCP2,6529,3937,"SLP-76, SLP76"
ENSG00000043514,TRIT1,20286,54802,"FLJ20061, IPT"
ENSG00000043591,ADRB1,285,153,ADRB1R
ENSG00000044012,GUCA2B,4683,2981,
ENSG00000044090,CUL7,21024,9820,"DJ20C7.5, KIAA0076"
ENSG00000044115,CTNNA1,2509,1495,CAP102
ENSG00000044446,PHKA2,8926,5256,"PHK, PYK"
ENSG00000044459,CNTLN,23432,54875,"BA340N12.1, C9ORF101, C9ORF39, FLJ20276, OTTHUMG00000019597"
ENSG00000044524,EPHA3,3387,2042,"ETK, ETK1, HEK, HEK4, TYRO4"
ENSG00000044574,HSPA5,5238,3309,"BIP, GRP78"
ENSG00000046604,DSG2,3049,1829,CDHF5
ENSG00000046647,GEMIN8,26044,54960,"FAM51A1, FLJ20514"
ENSG00000046651,OFD1,2567,8481,"71-7A, CXORF5, JBTS10, RP23"
ENSG00000046653,GPM6B,4461,2824,"M6B, MGC17150, MGC54284"
ENSG00000046774,MAGEC2,13574,51438,"CT10, HCA587, MAGE-C2, MAGEE1"
ENSG00000046889,PREX2,22950,80243,"DEP.2, DEPDC2, FLJ12987, P-REX2, PPP1R129"
ENSG00000047056,WDR37,31406,22884,KIAA0982
ENSG00000047188,YTHDC2,24721,64848,"DKFZP564A186, FLJ10053, FLJ2194"
ENSG00000047230,CTPS2,2520,56474,GATD5B
ENSG00000047249,ATP6V1H,18303,51606,"CGI-11, SFD, SFDALPHA, SFDBETA, VMA13"
ENSG00000047315,POLR2B,9188,5431,RPB2
ENSG00000047346,ATOSA,25609,56204,"FAM214A, FLJ10980, KIAA1370"
ENSG00000047365,ARAP2,16924,116984,"CENTD1, PARX"
ENSG00000047410,TPR,12017,7175,
ENSG00000047457,CP,2295,1356,AB073614
ENSG00000047578,KATNIP,29068,23247,"JBTS26, KIAA0556"
ENSG00000047579,DTNBP1,17328,84062,"BLOC1S8, DBND, DYSBINDIN, HPS7, MY031"
ENSG00000047597,XK,12811,7504,"KX, , NAC, X1K, XKR1"
ENSG00000047617,ANO2,1183,57101,"C12ORF3, TMEM16B"
ENSG00000047621,C12orf4,1184,57102,
ENSG00000047634,SCML1,10580,6322,
ENSG00000047644,WWC3,29237,55841,"BM042, KIAA1280"
ENSG00000047648,ARHGAP6,676,395,RHOGAPX-1
ENSG00000047662,FAM184B,29235,27146,KIAA1276
ENSG00000047849,MAP4,6862,4134,
ENSG00000047932,GOPC,17643,57120,"CAL, DJ94G16.2, FIG, GOPC1, PIST"
ENSG00000047936,ROS1,10261,6098,"C-ROS-1, MCF3, ROS"
ENSG00000048028,USP28,12625,57646,KIAA1515
ENSG00000048052,HDAC9,14065,9734,"HD7, HDAC, HDAC7B, KIAA0744, MITR"
ENSG00000048140,TSPAN17,13594,26262,"FBX23, FBXO23, TM4SF17"
ENSG00000048162,NOP16,26934,51491,"HSPC111, HSPC185, LOC51491"
ENSG00000048342,CC2D2A,29253,57545,"JBTS9, KIAA1345, MKS6"
ENSG00000048392,RRM2B,17296,50484,P53R2
ENSG00000048405,ZNF800,27267,168850,
ENSG00000048462,TNFRSF17,11913,608,"BCM, BCMA, CD269, TNFRSF13A"
ENSG00000048471,SNX29,30542,92017,"FLJ12363, RUNDC2A"
ENSG00000048540,LMO3,6643,55885,"DAT1, RBTNL2, RHOM-3"
ENSG00000048544,MRPS10,14502,55173,"FLJ10567, US10M"
ENSG00000048545,GUCA1A,4678,2978,"C6ORF131, COD3, CORD14, DJ139D8.6, GCAP, GCAP-1, GCAP-I, GCAP1, GUCA, GUCA1"
ENSG00000048649,RSF1,18118,51773,"HBXAP, P325, RSF-1, XAP8"
ENSG00000048707,VPS13D,23595,55187,"BLTP5D, FLJ10619, KIAA0453"
ENSG00000048740,CELF2,2550,10659,"BRUNOL3, CUGBP2, ETR-3, NAPOR-2"
ENSG00000048828,FAM120A,13247,23196,"C9ORF10, KIAA0183, OSSA"
ENSG00000048991,R3HDM1,9757,23518,"KIAA0029, R3HDM"
ENSG00000049089,COL9A2,2218,1298,"EDM2, MED"
ENSG00000049130,KITLG,6343,4254,"DFNA69, FPH2, KITL, KL-1, MGF, SCF, SF, SLF"
ENSG00000049167,ERCC8,3439,1161,"CKN1, CSA"
ENSG00000049192,ADAMTS6,222,11174,ADAM-TS6
ENSG00000049239,H6PD,4795,9563,"GDH, H6PDH"
ENSG00000049245,VAMP3,12644,9341,CEB
ENSG00000049246,PER3,8847,8863,
ENSG00000049247,UTS2,12636,10911,"PRO1068, U-II, UCN2, UII"
ENSG00000049249,TNFRSF9,11924,3604,"4-1BB, CD137, ILA"
ENSG00000049283,EPN3,18235,55040,"FLJ20778, MGC129899"
ENSG00000049323,LTBP1,6714,4052,
ENSG00000049449,RCN1,9934,5954,"FLJ37041, PIG20, RCAL, RCN"
ENSG00000049540,ELN,3327,2006,"SVAS, WBS, WS"
ENSG00000049541,RFC2,9970,5982,"A1, RFC40"
ENSG00000049618,ARID1B,18040,57492,"6A3-5, BAF250B, DAN15, ELD/OSA1, KIAA1235, P250R, SMARCF2"
ENSG00000049656,CLPTM1L,24308,81037,"CRR9, FLJ14400"
ENSG00000049759,NEDD4L,7728,23327,"KIAA0439, NEDD4-2, RSP5"
ENSG00000049768,FOXP3,6106,50943,"AIID, DIETER, IPEX, JM2, PIDX, SCURFIN, XPID"
ENSG00000049769,PPP1R3F,14944,89801,HB2E
ENSG00000049860,HEXB,4879,3074,
ENSG00000049883,PTCD2,25734,79810,FLJ12598
ENSG00000050030,NEXMIF,29433,340533,"KIAA2022, KIDLIA, MRX98, XPN"
ENSG00000050130,JKAMP,20184,51528,"C14ORF100, CDA06, HSPC213, HSPC327, JAMP"
ENSG00000050165,DKK3,2893,27122,"CRRL, REIC, RIG"
ENSG00000050327,ARHGEF5,13209,7984,"GEF5, P60, TIM, TIM1"
ENSG00000050344,NFE2L3,7783,9603,NRF3
ENSG00000050393,MCUR1,21097,63933,"C6ORF79, CCDC90A, FLJ20958"
ENSG00000050405,LIMA1,24636,51474,EPLIN
ENSG00000050426,LETMD1,24241,25875,"HCCR, HCCR-1, HCCR-2, HCCR1, HCCR2, SLC55A3"
ENSG00000050438,SLC4A8,11034,9498,NBC3
ENSG00000050555,LAMC3,6494,10319,DKFZP434E202
ENSG00000050628,PTGER3,9595,5733,"EP3, LNC003875"
ENSG00000050730,TNIP3,19315,79931,"ABIN-3, FLJ21162, LIND"
ENSG00000050748,MAPK9,6886,5601,"JNK2, P54A, PRKM9, SAPK"
ENSG00000050767,COL23A1,22990,91522,DKFZP434K0621
ENSG00000050820,BCAR1,971,9564,"CAS, CASS1, CRKAS, P130CAS"
ENSG00000051009,FHIP1B,25378,84067,"C11ORF56, DKFZP566M1046, FAM160A2, FHIP, FLJ22665, KIAA1759"
ENSG00000051108,HERPUD1,13744,9709,"HERP, KIAA0025, MIF1, SUP"
ENSG00000051128,HOMER3,17514,9454,HOMER-3
ENSG00000051180,RAD51,9817,5888,"BRCC5, FANCR, HSRAD51, HST16930, RAD51A, RECA"
ENSG00000051341,POLQ,9186,10721,POLH
ENSG00000051382,PIK3CB,8976,5291,PIK3C1
ENSG00000051523,CYBA,2577,1535,"P22-PHOX, P22PHOX"
ENSG00000051596,THOC3,19072,84321,"MGC5469, TEX1"
ENSG00000051620,HEBP2,15716,23593,"C6ORF34, SOUL"
ENSG00000051825,MPHOSPH9,7215,10198,MPP9
ENSG00000052126,PLEKHA5,30036,54477,"FLJ10667, KIAA1686, PEPP2"
ENSG00000052344,PRSS8,9491,5652,CAP1
ENSG00000052723,SIKE1,26119,80143,"FLJ21168, SIKE"
ENSG00000052749,RRP12,29100,23223,KIAA0690
ENSG00000052795,FNIP2,29280,57600,"FNIPL, KIAA1450, MAPO1"
ENSG00000052802,MSMO1,10545,6307,"DESP4, ERG25, SC4MOL"
ENSG00000052841,TTC17,25596,55761,FLJ10890
ENSG00000052850,ALX4,450,60529,"FPP, KIAA1788, PFM, PFM2"
ENSG00000053108,FSTL4,21389,23105,KIAA1061
ENSG00000053254,FOXN3,1928,1112,"C14ORF116, CHES1"
ENSG00000053328,METTL24,21566,728464,"C6ORF186, DJ71D21.2"
ENSG00000053371,AKR7A2,389,8574,AFAR
ENSG00000053372,MRTO4,18477,51154,"C1ORF33, DJ657E11.4, MRT4"
ENSG00000053438,NNAT,7860,4826,PEG5
ENSG00000053501,USE1,30882,55850,"D12, MDS032, P31, SLT1"
ENSG00000053524,MCF2L2,30319,23101,"ARHGEF22, KIAA0861"
ENSG00000053702,NRIP2,23078,83714,DKFZP761G1913
ENSG00000053747,LAMA3,6483,3909,"BM600-150KDA, EPILIGRIN, KALININ-165KDA, LAMNA, NICEIN-150KDA"
ENSG00000053770,AP5M1,20192,55745,"C14ORF108, FLJ10813, MU5, MUD, MUDENG"
ENSG00000053900,ANAPC4,19990,29945,APC4
ENSG00000053918,KCNQ1,6294,3784,"JLNS1, KCNA8, KCNA9, KV7.1, KVLQT1, LQT, LQT1"
ENSG00000054116,TRAPPC3,19942,27095,BET3
ENSG00000054118,THRAP3,22964,9967,"BCLAF2, TRAP150"
ENSG00000054148,PHPT1,30033,29085,"BA216L13.10, CGI-202, DKFZP564M173, HSPC141, PHP14"
ENSG00000054179,ENTPD2,3364,954,"CD39L1, NTPDASE-2"
ENSG00000054219,LY75,6729,4065,"CD205, CLEC13B, DEC-205"
ENSG00000054267,ARID4B,15550,51742,"BCAA, BRCAA1, RBP1L1, SAP180"
