,ENSG_ID,gene_symbol,HGNC_ID,alias_symbol
5955,ENSG00000127780,OR1E2,8190,"OR17-135,OR17-93,OR1E4"
5956,ENSG00000127804,METTL16,28484,"METT10D,MGC3329"
5957,ENSG00000127824,TUBA4A,12407,"FLJ30169,H2-ALPHA,TUBA1"
5958,ENSG00000127831,VIL1,12690,"D2S1471,VIL"
5959,ENSG00000127837,AAMP,18,
5960,ENSG00000127838,PNKD,9153,"BRP17,DKFZP564N1362,DYT8,FKSG19,FPD1,KIAA1184,KIPP1184,MGC31943,MR-1,MR-1S,PDC,PKND1,TAHCCP2"
5961,ENSG00000127863,TNFRSF19,11915,"TAJ,TAJ-ALPHA,TRADE,TROY"
5962,ENSG00000127870,RNF6,10069,DKFZP686P0776
5963,ENSG00000127884,ECHS1,3151,SCEH
5964,ENSG00000127903,ZNF835,34332,BC37295_3
5965,ENSG00000127914,AKAP9,379,"AKAP350,AKAP450,CG-NAP,HYPERION,KIAA0803,LQT11,MU-RMS-40.16A,PPP1R45,PRKA9,YOTIAO"
5966,ENSG00000127920,GNG11,4403,GNGT11
5967,ENSG00000127922,SEM1,10845,"C7ORF76,DSS1,ECD,FLJ42280,PSMD15,SHFD1,SHFDG1,SHFM1,SHSF1"
5968,ENSG00000127928,GNGT1,4411,GNG1
5969,ENSG00000127946,HIP1,4913,ILWEQ
5970,ENSG00000127947,PTPN12,9645,"PTP-PEST,PTPG1"
5971,ENSG00000127948,POR,9208,"CYPOR,FLJ26468"
5972,ENSG00000127951,FGL2,3696,"PT49,T49"
5973,ENSG00000127952,STYXL1,18165,"DUSP24,MK-STYX"
5974,ENSG00000127954,STEAP4,21923,"FLJ23153,SCHLAH,STAMP2,TIARP,TNFAIP9"
5975,ENSG00000127955,GNAI1,4384,
5976,ENSG00000127957,PMS2P3,9128,"PMS2L3,PMS2L9,PMS5,PMSR3"
5977,ENSG00000127980,PEX1,8850,"ZWS,ZWS1"
5978,ENSG00000127989,MTERF1,21463,MTERF
5979,ENSG00000127990,SGCE,10808,DYT11
5980,ENSG00000127993,RBM48,21785,"C7ORF64,DKFZP564O0523,HSPC304"
5981,ENSG00000127995,CASD1,16014,"C7ORF12,FLJ21213,FLJ21879"
5982,ENSG00000128000,ZNF780B,33109,ZNF779
5983,ENSG00000128011,LRFN1,29290,"KIAA1484,SALM2"
5984,ENSG00000128016,ZFP36,12862,"G0S24,NUP475,RNF162A,TIS11,TTP"
5985,ENSG00000128039,SRD5A3,25812,"FLJ13352,SRD5A2L,SRD5A2L1"
5986,ENSG00000128040,SPINK2,11245,HUSI-II
5987,ENSG00000128045,RASL11B,23804,
5988,ENSG00000128050,PAICS,8587,"ADE2H1,AIRC,PAIS"
5989,ENSG00000128052,KDR,6307,"CD309,FLK1,VEGFR,VEGFR2"
5990,ENSG00000128059,PPAT,9238,"GPAT,PRAT"
5991,ENSG00000128159,TUBGCP6,18127,"DJ402G11.6,GCP6,KIAA1669"
5992,ENSG00000128165,ADM2,28898,"AM2,FLJ21135"
5993,ENSG00000128185,DGCR6L,18551,FLJ10666
5994,ENSG00000128191,DGCR8,2847,"C22ORF12,DGCRK6,GY1,PASHA"
5995,ENSG00000128203,ASPHD2,30437,FLJ39838
5996,ENSG00000128218,VPREB3,12710,8HS20
5997,ENSG00000128228,SDF2L1,10676,"AP000553.C22.4,OTTHUMT00000075032"
5998,ENSG00000128242,GAL3ST1,24240,CST
5999,ENSG00000128245,YWHAH,12853,YWHA1
6000,ENSG00000128250,RFPL1,9977,RNF78
6001,ENSG00000128253,RFPL2,9979,RNF79
6002,ENSG00000128254,YWHAH-AS1,23051,"C22ORF24,HSN44A4A"
6003,ENSG00000128262,POM121L9P,30080,
6004,ENSG00000128266,GNAZ,4395,
6005,ENSG00000128268,MGAT3,7046,GNT-III
6006,ENSG00000128271,ADORA2A,263,"ADORA2,RDC8"
6007,ENSG00000128272,ATF4,786,"CREB-2,TAXREB67,TXREB"
6008,ENSG00000128274,A4GALT,18149,"A14GALT,GB3S,P(K),P1"
6009,ENSG00000128276,RFPL3,9980,RNF120
6010,ENSG00000128283,CDC42EP1,17014,"BORG5,CEP1,MSE55"
6011,ENSG00000128284,APOL3,14868,"APOLIII,CG12-1"
6012,ENSG00000128285,MCHR1,4479,"GPR24,MCH1R,SLC1"
6013,ENSG00000128294,TPST2,12021,TANGO13B
6014,ENSG00000128298,BAIAP2L2,26203,"FLJ22582,PINKBAR"
6015,ENSG00000128309,MPST,7223,"MST,TST2,TUM1"
6016,ENSG00000128310,GALR3,4134,
6017,ENSG00000128311,TST,12388,RDS
6018,ENSG00000128313,APOL5,14869,APOLV
6019,ENSG00000128322,IGLL1,5870,"14.1,CD179B,IGL5,IGLL,IGVPB"
6020,ENSG00000128335,APOL2,619,APOL-II
6021,ENSG00000128340,RAC2,9802,EN-7
6022,ENSG00000128342,LIF,6596,"CDF,DIA,HILDA"
6023,ENSG00000128346,C22orf23,18589,"EVG1,FLJ32787,LOC84645"
6024,ENSG00000128383,APOBEC3A,17343,"ARP3,PHRBN,ARP3,PHRBN"
6025,ENSG00000128394,APOBEC3F,17356,"ARP8,BK150C2.4.MRNA,KA6"
6026,ENSG00000128408,RIBC2,13241,"C22ORF11,DKFZP566F0546,FLJ25720"
6027,ENSG00000128422,KRT17,6427,PCHC1
6028,ENSG00000128438,TBC1D27P,28104,TBC1D27
6029,ENSG00000128463,EMC4,28032,"FLJ90746,MGC24415,PIG17,TMEM85"
6030,ENSG00000128482,RNF112,12968,"BFP,ZNF179"
6031,ENSG00000128487,SPECC1,30615,"CYTSB,FLJ36955,HCMOGT-1,NSP"
6032,ENSG00000128510,CPA4,15740,CPA3
6033,ENSG00000128512,DOCK4,19192,"FLJ34238,KIAA0716"
6034,ENSG00000128513,POT1,17284,"DKFZP586D211,HPOT1"
6035,ENSG00000128519,TAS2R16,14921,T2R16
6036,ENSG00000128524,ATP6V1F,16832,"ATP6S14,VATF,VMA7"
6037,ENSG00000128534,LSM8,20471,YJR022W
6038,ENSG00000128536,CDHR3,26308,"CDH28,FLJ23834,FLJ44366"
6039,ENSG00000128563,PRKRIP1,21894,"C114,FLJ13902,KRBOX3"
6040,ENSG00000128564,VGF,12684,"SCG7,SGVII"
6041,ENSG00000128567,PODXL,9171,"GP135,GP200,PC,PCLP,PDX,PODXL1"
6042,ENSG00000128573,FOXP2,13875,"CAGH44,SPCH1,TNRC10"
6043,ENSG00000128578,STRIP2,22209,"FAM40B,FAR11B,KIAA1170"
6044,ENSG00000128581,IFT22,21895,"CFAP9,DKFZP761N0823,FAP9,FLJ13225,FLJ14117,RABL5"
6045,ENSG00000128585,MKLN1,7109,TWA2
6046,ENSG00000128590,DNAJB9,6968,MDG1
6047,ENSG00000128591,FLNC,3756,"ABP-280,ABPL,FLN2"
6048,ENSG00000128594,LRRC4,15586,"NAG14,NGL-2"
6049,ENSG00000128595,CALU,1458,
6050,ENSG00000128596,CCDC136,22225,"DKFZP434G156,KIAA1793,NAG6"
6051,ENSG00000128602,SMO,11119,"FZD11,SMOH"
6052,ENSG00000128604,IRF5,6120,IRF-5
6053,ENSG00000128606,LRRC17,16895,"H_RG318M05.3,P37NB"
6054,ENSG00000128607,KLHDC10,22194,"KIAA0265,SLIM"
6055,ENSG00000128609,NDUFA5,7688,"B13,CI-13KB,CI-13KD-B,NUFM,UQOR13"
6056,ENSG00000128610,FEZF1,22788,ZNF312B
6057,ENSG00000128617,OPN1SW,1012,"BCP,BOP,CBT"
6058,ENSG00000128626,MRPS12,10380,"RPMS12,RPS12,RPSM12,US12M"
6059,ENSG00000128641,MYO1B,7596,MYR1
6060,ENSG00000128645,HOXD1,5132,"HOX4,HOX4G"
6061,ENSG00000128652,HOXD3,5137,"HOX1D,HOX4,HOX4A"
6062,ENSG00000128654,MTX2,7506,
6063,ENSG00000128655,PDE11A,8773,
6064,ENSG00000128656,CHN1,1943,"ARHGAP2,CHN,DURS2,N-CHIMERIN,RHOGAP2"
6065,ENSG00000128683,GAD1,4092,GAD
6066,ENSG00000128692,EIF2S2P4,37626,
6067,ENSG00000128694,OSGEPL1,23075,"OSGEPL,QRI7"
6068,ENSG00000128699,ORMDL1,16036,
6069,ENSG00000128708,HAT1,4821,KAT1
6070,ENSG00000128709,HOXD9,5140,"HOX4,HOX4C"
6071,ENSG00000128710,HOXD10,5133,"HOX4,HOX4D"
6072,ENSG00000128713,HOXD11,5134,"HOX4,HOX4F"
6073,ENSG00000128714,HOXD13,5136,"HOX4I,SPD"
6074,ENSG00000128731,HERC2,4868,"D15F37S1,JDF2,P528"
6075,ENSG00000128739,SNRPN,11164,"HCERN3,PWCR,RT-LI,SM-D,SMN,SNRNP-N,SNURF-SNRPN"
6076,ENSG00000128789,PSMG2,24929,"CLAST3,HCCA3,HST1707,MDS003,MGC15092,PAC2,TNFSF5IP1"
6077,ENSG00000128791,TWSG1,12429,TSG
6078,ENSG00000128805,ARHGAP22,30320,RHOGAP2
6079,ENSG00000128815,WDFY4,29323,"C10ORF64,EM:AC060234.3,FLJ45748,KIAA1607"
6080,ENSG00000128829,EIF2AK4,19687,"GCN2,KIAA1338"
6081,ENSG00000128833,MYO5C,7604,MGC74969
6082,ENSG00000128849,CGNL1,25931,"FLJ14957,JACOP,KIAA1749,PCING"
6083,ENSG00000128872,TMOD2,11872,NTMOD
6084,ENSG00000128881,TTBK2,19141,"KIAA0847,SCA11"
6085,ENSG00000128886,ELL3,23113,FLJ22637
6086,ENSG00000128891,CCDC32,28295,"C15ORF57,MGC20481"
6087,ENSG00000128908,INO80,26956,"HINO80,INO80A,INOC1,KIAA1259"
6088,ENSG00000128915,ICE2,29885,"BRCC1,FLJ11896,NARG2"
6089,ENSG00000128917,DLL4,2910,
6090,ENSG00000128918,ALDH1A2,15472,RALDH2
6091,ENSG00000128923,MINDY2,26954,"FAM63B,KIAA1164"
6092,ENSG00000128928,IVD,6186,"ACAD2,IVDH"
6093,ENSG00000128944,KNSTRN,30767,"C15ORF23,FLJ14502,KINASTRIN,SKAP,TRAF4AF1"
6094,ENSG00000128951,DUT,3078,DUTPASE
6095,ENSG00000128965,CHAC1,28680,MGC4504
6096,ENSG00000128973,CLN6,2077,"FLJ20561,HST18960,NCLF"
6097,ENSG00000128989,ARPP19,16967,"ARPP-16,ARPP-19,ARPP16,ENSAL"
6098,ENSG00000129003,VPS13C,23594,"BLTP5C,FLJ10381,FLJ20136,KIAA1421"
6099,ENSG00000129007,CALML4,18445,"MGC4809,NY-BR-20"
6100,ENSG00000129009,ISLR,6133,HST17563
6101,ENSG00000129028,THAP10,23193,
6102,ENSG00000129038,LOXL1,6665,"LOL,LOXL"
6103,ENSG00000129048,ACKR4,1611,"CCBP2,CCR11,CCRL1,CCX-CKR,PPR1,VSHK1"
6104,ENSG00000129055,ANAPC13,24540,"APC13,DKFZP566D193,SWM1"
6105,ENSG00000129071,MBD4,6919,MED1
6106,ENSG00000129083,COPB1,2231,COPB
6107,ENSG00000129084,PSMA1,9530,"HC2,MGC14542,MGC14575,MGC14751,MGC1667,MGC21459,MGC22853,MGC23915,NU,PROS30"
6108,ENSG00000129103,SUMF2,20415,DKFZP566I1024
6109,ENSG00000129116,PALLD,17068,"CGI-151,KIAA0992,SIH002"
6110,ENSG00000129128,SPCS3,26212,"FLJ22649,PRO3567,SPC22/23,SPC3,YLR066W"
6111,ENSG00000129151,BBOX1,964,"BBH,BBOX,G-BBH,GAMMA-BBH"
6112,ENSG00000129152,MYOD1,7611,"BHLHC1,MYF3,MYOD,PUM"
6113,ENSG00000129158,SERGEF,17499,"DELGEF,GNEFR"
6114,ENSG00000129159,KCNC1,6233,KV3.1
6115,ENSG00000129167,TPH1,12008,"TPH,TPRH"
6116,ENSG00000129170,CSRP3,2472,"CLP,CMD1M,MLP"
6117,ENSG00000129173,E2F8,24727,FLJ23311
6118,ENSG00000129187,DCTD,2710,
6119,ENSG00000129194,SOX15,11196,"SOX20,SOX26,SOX27"
6120,ENSG00000129195,PIMREG,25483,"CATS,FAM64A,FLJ10156,FLJ10491,RCS1"
6121,ENSG00000129197,RPAIN,28641,"HRIP,MGC4189,RIP"
6122,ENSG00000129204,USP6,12629,"HRP1,TRE-2,TRE17,TRE2,TRESMCR"
6123,ENSG00000129214,SHBG,10839,"ABP,MGC126834,MGC138391,TEBG"
6124,ENSG00000129219,PLD2,9068,
6125,ENSG00000129221,AIPL1,359,LCA4
6126,ENSG00000129226,CD68,1693,"DKFZP686M18236,GP110,LAMP4,SCARD1"
6127,ENSG00000129235,TXNDC17,28218,"MGC14353,TRP14,TXNL5"
6128,ENSG00000129244,ATP1B2,805,AMOG
6129,ENSG00000129245,FXR2,4024,FMR1L2
6130,ENSG00000129250,KIF1C,6317,"SAX2,SPAX2,SPG58"
6131,ENSG00000129255,MPDU1,7207,"CDGIF,LEC35,PQLC5,SL15,SLC66A5"
6132,ENSG00000129292,PHF20L1,24280,"CGI-72,FLJ13649,FLJ21615,MGC64923,TDRD20B"
6133,ENSG00000129295,DNAAF11,16725,"CILD19,LRRC6,LRTP,TILB,TSLRP"
6134,ENSG00000129315,CCNT1,1599,"CCNT,CYCT1,HIVE1"
6135,ENSG00000129317,PUS7L,25276,DKFZP434G1415
6136,ENSG00000129347,KRI1,25769,FLJ12949
6137,ENSG00000129351,ILF3,6038,"DRBP76,MPHOSPH4,MPP4,MPP4110,NF110,NF110B,NF90,NF90A,NF90C,NF90CTV,NFAR-1,NFAR-2,NFAR110,NFAR90,TCP110"
6138,ENSG00000129353,SLC44A2,17292,CTL2
6139,ENSG00000129354,AP1M2,558,"AP1-MU2,HSMU1B,MU2"
6140,ENSG00000129355,CDKN2D,1790,"INK4D,P19"
6141,ENSG00000129422,MTUS1,29789,"ATBP,ATIP1,ATIP3,DKFZP586D1519,FLJ14295,ICIS,KIAA1288,MP44,MTSG1"
6142,ENSG00000129437,KLK14,6362,KLK-L6
6143,ENSG00000129450,SIGLEC9,10878,CD329
6144,ENSG00000129451,KLK10,6358,"NES1,PRSSL1"
6145,ENSG00000129455,KLK8,6369,"HNP,NEUROPSIN,OVASIN,PRSS19,TADG14"
6146,ENSG00000129460,NGDN,20271,"C14ORF120,CANU1,DKFZP564O092,LCP5,LPD-2,NGD"
6147,ENSG00000129465,RIPK3,10021,RIP3
6148,ENSG00000129467,ADCY4,235,AC4
6149,ENSG00000129472,RAB2B,20246,FLJ14824
6150,ENSG00000129473,BCL2L2,995,"BCL-W,KIAA0271,PPP1R51"
6151,ENSG00000129474,AJUBA,20250,"JUB,MGC15563"
6152,ENSG00000129480,DTD2,20277,"C14ORF126,MGC9912"
6153,ENSG00000129484,PARP2,272,"ADPRTL2,ARTD2"
6154,ENSG00000129493,HEATR5A,20276,"C14ORF125,DKFZP434I1735,P200B"
6155,ENSG00000129514,FOXA1,5021,HNF3A
6156,ENSG00000129515,SNX6,14970,
6157,ENSG00000129518,EAPP,19312,"BM036,C14ORF11,FLJ20578"
6158,ENSG00000129521,EGLN3,14661,"HIFPH3,PHD3"
6159,ENSG00000129534,MIS18BP1,20190,"C14ORF106,FLJ11186,KIAA1903,KNL2,M18BP1"
6160,ENSG00000129535,NRL,8002,"D14S46E,NRL-MAF,RP27"
6161,ENSG00000129538,RNASE1,10044,"RAC1,RNS1"
6162,ENSG00000129559,NEDD8,7732,NEDD-8
6163,ENSG00000129562,DAD1,2664,OST2
6164,ENSG00000129566,TEP1,11726,"P240,TLP1,TP1,TROVE1,VAULT2"
6165,ENSG00000129595,EPB41L4A,13278,NBL4
6166,ENSG00000129596,CDO1,1795,
6167,ENSG00000129625,REEP5,30077,"C5ORF18,D5S346,DP1,POB16,TB2,YIP2E"
6168,ENSG00000129636,ITFG1,30697,"CDA08,LNKN-1,TIP"
6169,ENSG00000129646,QRICH2,25326,DKFZP434P0316
6170,ENSG00000129654,FOXJ1,3816,"FKHL13,HFH-4,HFH4"
6171,ENSG00000129657,SEC14L1,10698,"PRELID4A,SEC14L"
6172,ENSG00000129667,RHBDF2,20788,"FLJ22341,IRHOM2,RHBDL5,RHBDL6,TOC,TOCG"
6173,ENSG00000129673,AANAT,19,SNAT
6174,ENSG00000129675,ARHGEF6,685,"ALPHA-PIX,ALPHAPIX,APIX,COOL-2,COOL2,KIAA0006,MRX46"
6175,ENSG00000129680,MAP7D3,25742,FLJ12649
6176,ENSG00000129682,FGF13,3670,"FGF2,FHF2,FLJ30672,LINC00889"
6177,ENSG00000129691,ASH2L,744,"ASH2,ASH2L1,ASH2L2,BRE2"
6178,ENSG00000129696,TTI2,26262,"C8ORF41,FLJ23263"
6179,ENSG00000129744,ART1,723,"ART2,ARTC1,CD296"
6180,ENSG00000129749,CHRNA10,13800,
6181,ENSG00000129757,CDKN1C,1786,"BWCR,BWS,KIP2,P57"
6182,ENSG00000129810,SGO1,25088,"NY-BR-85,SGOL1"
6183,ENSG00000129816,TTTY1B,37981,
6184,ENSG00000129824,RPS4Y1,10425,"MGC119100,MGC5070,RPS4Y,S4"
6185,ENSG00000129845,TTTY1,14022,"LINC00033,NCRNA00033,TTY1"
6186,ENSG00000129862,VCY1B,31751,BPY1B
6187,ENSG00000129864,VCY,12668,"BPY1,VCY1,VCY1A"
6188,ENSG00000129873,CDY2B,23921,CDY
6189,ENSG00000129910,CDH15,1754,"CDH14,CDH3"
6190,ENSG00000129911,KLF16,16857,"BTEB4,DRRF,NSLP2"
6191,ENSG00000129925,PGAP6,17205,"M83,TMEM6,TMEM8,TMEM8A"
6192,ENSG00000129932,DOHH,28662,"HLRC1,MGC4293"
6193,ENSG00000129933,MAU2,29140,"KIAA0892,MAU-2,MAU2L,MGC75361,SCC4"
6194,ENSG00000129946,SHC2,29869,"SCK,SHCB,SLI"
6195,ENSG00000129951,PLPPR3,23497,"FLJ11535,LPPR3,PRG-2,PRG2"
6196,ENSG00000129965,INS-IGF2,33527,
6197,ENSG00000129968,ABHD17A,28756,"C19ORF27,FAM108A1,MGC5244"
6198,ENSG00000129988,LBP,6517,BPIFD2
6199,ENSG00000129990,SYT5,11513,
6200,ENSG00000129991,TNNI3,11947,"CMD2A,CMH7,CTNI,TNNC1"
6201,ENSG00000129993,CBFA2T3,1537,"ETO2,MTG16,MTGR2,RUNX1T3,ZMYND4"
6202,ENSG00000130005,GAMT,4136,"PIG2,TP53I2"
6203,ENSG00000130021,PUDP,16818,"DXF68S1E,FAM16AX,GS1,HDHD1,HDHD1A"
6204,ENSG00000130023,ERMARD,21056,"C6ORF70,DJ266L20.3,FLJ11152"
6205,ENSG00000130024,PHF10,18250,"BAF45A,FLJ10975,SMARCG4,XAP135"
6206,ENSG00000130032,PRRG3,30798,TMG3
6207,ENSG00000130035,GALNT8,4130,GALNAC-T8
6208,ENSG00000130037,KCNA5,6224,"HK2,HPCN1,KV1.5"
6209,ENSG00000130038,CRACR2A,28657,"EFCAB4B,MGC4266,RAB46"
6210,ENSG00000130045,NXNL2,30482,"C9ORF121,RDCVF2"
6211,ENSG00000130052,STARD8,19161,"ARHGAP38,KIAA0189"
6212,ENSG00000130054,NALF2,30701,"CXORF63,FAM155B,TED,TMEM28"
6213,ENSG00000130055,GDPD2,25974,"FLJ20207,GDE3,OBDPF"
6214,ENSG00000130066,SAT1,10540,"SAT,SSAT"
6215,ENSG00000130119,GNL3L,25553,"FLJ10613,GNL3B"
6216,ENSG00000130147,SH3BP4,10826,
6217,ENSG00000130150,MOSPD2,28381,MGC26706
6218,ENSG00000130158,DOCK6,19189,"KIAA1395,ZIR1"
6219,ENSG00000130159,ECSIT,29548,SITPEC
6220,ENSG00000130164,LDLR,6547,LDLCQ2
6221,ENSG00000130165,ELOF1,28691,"ELF1,MGC4549"
6222,ENSG00000130167,TSPAN16,30725,"TM-8,TM4-B,TM4SF16"
6223,ENSG00000130173,ANGPTL8,24933,"C19ORF80,RIFL,TD26"
6224,ENSG00000130175,PRKCSH,9411,"80K-H,AGE-R2,G19P1,GIIB,GIIBETA,GLUIIBETA,PCLD,PKCSH,PLD1,VASAP-60"
6225,ENSG00000130176,CNN1,2155,"SM-CALP,SMCC"
6226,ENSG00000130177,CDC16,1720,"ANAPC6,APC6,CUT9"
6227,ENSG00000130182,ZSCAN10,12997,ZNF206
6228,ENSG00000130193,THEM6,29656,"C8ORF55,DSCD75"
6229,ENSG00000130202,NECTIN2,9707,"CD112,HVEB,NECTIN-2,PRR2,PVRL2,PVRR2"
6230,ENSG00000130203,APOE,613,AD2
6231,ENSG00000130204,TOMM40,18001,"C19ORF1,D19S1177E,PER-EC1,PEREC1,TOM40"
6232,ENSG00000130208,APOC1,607,
6233,ENSG00000130222,GADD45G,4097,"CR6,DDIT2,GADD45GAMMA,GRP17"
6234,ENSG00000130224,LRCH2,29292,KIAA1495
6235,ENSG00000130226,DPP6,3010,"DPL1,DPPX"
6236,ENSG00000130227,XPO7,14108,"EXP7,KIAA0745,RANBP16"
6237,ENSG00000130234,ACE2,13557,ACEH
6238,ENSG00000130244,FAM98C,27119,FLJ44669
6239,ENSG00000130254,SAFB2,21605,KIAA0138
6240,ENSG00000130255,RPL36,13631,"DKFZP566B023,EL36,L36"
6241,ENSG00000130270,ATP8B3,13535,ATPIK
6242,ENSG00000130283,GDF1,4214,
6243,ENSG00000130287,NCAN,2465,CSPG3
6244,ENSG00000130294,KIF1A,888,"ATSV,C2ORF20,SPG30,UNC104"
6245,ENSG00000130299,GTPBP3,14880,"FLJ14700,GTPBG3,MSS1,MTGP1,THDF1"
6246,ENSG00000130300,PLVAP,13635,"FELS,GP68,PV-1,PV1"
6247,ENSG00000130303,BST2,1119,"BST-2,CD317,HM1.24,TETHERIN"
6248,ENSG00000130304,SLC27A1,10995,"ACSVL5,FATP,FATP1,FLJ00336,MGC71751"
6249,ENSG00000130305,NSUN5,16385,"FLJ10267,NOL1R,NSUN5A,P120(NOL1),WBSCR20,WBSCR20A,YNL022CL"
6250,ENSG00000130307,USHBP1,24058,"AIEBP,FLJ38709,MCC2"
6251,ENSG00000130309,COLGALT1,26182,"FLJ22329,GLT25D1"
6252,ENSG00000130311,DDA1,28360,"C19ORF58,MGC2594,PCIA1"
6253,ENSG00000130312,MRPL34,14488,"BL34M,L34MT,MGC24974,MGC2633"
6254,ENSG00000130313,PGLS,8903,6PGL
6255,ENSG00000130332,LSM7,20470,YNL147W
6256,ENSG00000130338,TULP4,15530,"KIAA1397,TUSP"
6257,ENSG00000130340,SNX9,14973,"SDP1,SH3PX1,SH3PXD3A"
6258,ENSG00000130347,RTN4IP1,18647,NIMP
6259,ENSG00000130348,QRSL1,21020,"DKFZP564C1278,FLJ10989,FLJ12189,FLJ13447,GATA"
6260,ENSG00000130349,MTRES1,17971,"C6ORF203,HSPC230,PRED31"
6261,ENSG00000130363,RSPH3,21054,"DJ111C20.1,RSHL2,RSP3"
6262,ENSG00000130368,MAS1,6899,
6263,ENSG00000130377,ACSBG2,24174,"BGR,DKFZP434K1635,PRTD-NY3"
6264,ENSG00000130382,MLLT1,7134,"ENL,LTG19,YEATS1"
6265,ENSG00000130383,FUT5,4016,FUC-TV
6266,ENSG00000130385,BMP15,1068,GDF9B
6267,ENSG00000130396,AFDN,7137,"AF-6,AF6,MLLT4"
6268,ENSG00000130402,ACTN4,166,FSGS1
6269,ENSG00000130413,STK33,14568,
6270,ENSG00000130414,NDUFA10,7684,CI-42K
6271,ENSG00000130427,EPO,3415,EP
6272,ENSG00000130429,ARPC1B,704,"ARC41,P40-ARC,P41-ARC"
6273,ENSG00000130433,CACNG6,13625,
6274,ENSG00000130449,ZSWIM6,29316,KIAA1577
6275,ENSG00000130475,FCHO1,29002,KIAA0290
6276,ENSG00000130477,UNC13A,23150,"KIAA1032,MUNC13-1"
6277,ENSG00000130479,MAP1S,15715,"BPY2IP1,C19ORF5,FLJ10669,MAP8,VCY2IP1"
6278,ENSG00000130487,KLHDC7B,25145,MGC16635
6279,ENSG00000130508,PXDN,14966,"D2S448,D2S448E,KIAA0230,MG50,PRG2,PXN"
6280,ENSG00000130511,SSBP4,15676,
6281,ENSG00000130513,GDF15,30142,"MIC-1,MIC1,NAG-1,PDF,PLAB,PTGFB"
6282,ENSG00000130517,PGPEP1,13568,"PCP,PGP,PGP-I,PGPI"
6283,ENSG00000130518,IQCN,29350,KIAA1683
6284,ENSG00000130520,LSM4,17259,YER112W
6285,ENSG00000130522,JUND,6206,AP-1
6286,ENSG00000130528,HRC,5178,MGC133236
6287,ENSG00000130529,TRPM4,17993,FLJ20041
6288,ENSG00000130538,OR11H1,15404,OR22-1
6289,ENSG00000130540,SULT4A1,14903,"HBR-STL-1,SULTX3"
6290,ENSG00000130544,ZNF557,28632,MGC4054
6291,ENSG00000130545,CRB3,20237,MGC17303
6292,ENSG00000130558,OLFM1,17187,"AMY,NOE1,NOELIN,OLFA"
6293,ENSG00000130559,CAMSAP1,19946,"DKFZP434F195,FLJ31228"
6294,ENSG00000130560,UBAC1,30221,"GBDR1,KPC2,UBADC1"
6295,ENSG00000130561,SAG,10521,"ARRESTIN,RP47"
6296,ENSG00000130584,ZBTB46,16094,"BTBD4,BZEL,FLJ13502,RINZF,ZNF340"
6297,ENSG00000130589,HELZ2,30021,"KIAA1769,PDIP1,PRIC285"
6298,ENSG00000130590,SAMD10,16129,C20ORF136
6299,ENSG00000130592,LSP1,6707,WP34
6300,ENSG00000130595,TNNT3,11950,"AMCD2B,DA2B,DKFZP779M2348,FSSV"
6301,ENSG00000130598,TNNI2,11946,"AMCD2B,DA2B,FSSV,FSTNI"
6302,ENSG00000130600,H19,4713,"ASM,ASM1,D11S813E,LINC00008,MIR675HG,NCRNA00008"
6303,ENSG00000130612,CYP2G1P,2633,"CYP2G1,CYP2GP1"
6304,ENSG00000130635,COL5A1,2209,
6305,ENSG00000130638,ATXN10,10549,"ATX10,E46L,FLJ37990,SCA10"
6306,ENSG00000130640,TUBGCP2,18599,"ALP4,GCP2,HGCP2,SPBC97,SPC97P"
6307,ENSG00000130643,CALY,17938,"CALCYON,DRD1IP,NSG3"
6308,ENSG00000130649,CYP2E1,2631,CYP2E
6309,ENSG00000130653,PNPLA7,24768,"C9ORF111,FLJ31318,FLJ43070,FLJ44279,NTE-R1,NTEL1,RP11-48C7.2"
6310,ENSG00000130656,HBZ,4835,"HBZ-T1,HBZ1"
6311,ENSG00000130669,PAK4,16059,
6312,ENSG00000130675,MNX1,4979,"HB9,HLXB9,HOXHB9,SCRA1"
6313,ENSG00000130684,ZNF337,15809,DJ694B14.1
6314,ENSG00000130695,CEP85,25309,"CCDC21,DKFZP434L0117"
6315,ENSG00000130699,TAF4,11537,"TAF2C,TAF2C1,TAF4A,TAFII130,TAFII135"
6316,ENSG00000130700,GATA5,15802,"BB379O24.1,GATAS"
6317,ENSG00000130701,RBBP8NL,16144,"C20ORF151,DJ908M14.3"
6318,ENSG00000130702,LAMA5,6485,
6319,ENSG00000130703,OSBPL2,15761,"DFNA67,KIAA0772,ORP-2"
6320,ENSG00000130706,ADRM1,15759,"ARM1,GP110,PSMD16,RPN13"
6321,ENSG00000130707,ASS1,758,"ASS,CTLN1"
6322,ENSG00000130711,PRDM12,13997,PFM9
6323,ENSG00000130713,EXOSC2,17097,"HRRP4P,P7,RRP4,RRP4P"
6324,ENSG00000130714,POMT1,9202,LGMD2K
6325,ENSG00000130717,UCK1,14859,"FLJ12255,URK1"
6326,ENSG00000130720,FIBCD1,25922,FLJ14810
6327,ENSG00000130724,CHMP2A,30216,"BC-2,CHMP2,VPS2,VPS2A"
6328,ENSG00000130725,UBE2M,12491,"HUBC12,UBC12"
6329,ENSG00000130726,TRIM28,16384,"KAP-1,KAP1,PPP1R157,RNF96,TF1B,TIF1-BETA,TIF1B,TIF1BETA"
6330,ENSG00000130731,METTL26,14141,"C16ORF13,MGC13114"
