ENSG_ID,gene_symbol,HGNC_ID,NCBI_ID,alias_symbol
ENSG00000164068,RNF123,21148,63891,"FLJ12565, KPC1"
ENSG00000164070,HSPA4L,17041,22824,"APG-1, Osp94, HSPH3"
ENSG00000164073,MFSD8,28486,256471,MGC33302
ENSG00000164074,ABHD18,26111,80167,FLJ21106
ENSG00000164076,CAMKV,28788,79012,"MGC8407, VACAMKL"
ENSG00000164077,MON1A,28207,84315,"MGC13272, SAND1"
ENSG00000164078,MST1R,7381,4486,"CDw136, CD136"
ENSG00000164080,RAD54L2,29123,23132,"KIAA0809, SRISNF2L, ARIP4"
ENSG00000164081,TEX264,30247,51368,"ZSIG11, FLJ13935"
ENSG00000164082,GRM2,4594,2912,"GPRC1B, mGlu2, MGLUR2"
ENSG00000164086,DUSP7,3073,1849,"MKP-X, PYST2"
ENSG00000164087,POC1A,24488,25886,DKFZP434C245
ENSG00000164088,PPM1M,26506,132160,"PP2Ceta, FLJ32332"
ENSG00000164089,ETNPPL,14404,64850,
ENSG00000164091,WDR82,28826,80335,"PRO2730, MST107, MSTP107, PRO34047, WDR82A, SWD2"
ENSG00000164093,PITX2,9005,5308,"IGDS, RS, Brx1, Otlx2, ARP1"
ENSG00000164096,C4orf3,19225,401152,"HCVFTP1, ALN"
ENSG00000164099,PRSS12,9477,8492,"BSSP-3, MRT1"
ENSG00000164100,NDST3,7682,9348,HSST3
ENSG00000164104,HMGB2,5000,3148,
ENSG00000164105,SAP30,10532,8819,
ENSG00000164106,SCRG1,17036,11341,"SCRG-1, lincSCRG1"
ENSG00000164107,HAND2,4808,9464,"dHand, Thing2, Hed, bHLHa26"
ENSG00000164109,MAD2L1,6763,4085,"MAD2, HSMAD2"
ENSG00000164111,ANXA5,543,308,"CPB-I, PAP-I, VAC-alph, RPRGL3"
ENSG00000164112,SMIM43,55077,132332,NEMEP
ENSG00000164113,ADAD1,30713,132612,Tenr
ENSG00000164114,MAP9,26118,79884,"ASAP, FLJ21159"
ENSG00000164116,GUCY1A1,4685,2982,GC-SA3
ENSG00000164117,FBXO8,13587,26269,"FBX8, FBS"
ENSG00000164118,CEP44,29356,80817,
ENSG00000164120,HPGD,5154,3248,SDR36C1
ENSG00000164122,ASB5,17180,140458,
ENSG00000164123,SPMIP2,26342,152940,FLJ25371
ENSG00000164124,TMEM144,25633,55314,"FLJ11155, SLC35G7"
ENSG00000164125,GASK1B,25312,51313,"FLJ38155, DKFZp434L142, ENED"
ENSG00000164128,NPY1R,7956,4886,
ENSG00000164129,NPY5R,7958,4889,NPYR5
ENSG00000164134,NAA15,30782,80155,"TBDN100, NATH, FLJ13340"
ENSG00000164136,IL15,5977,3600,"IL-15, MGC9721"
ENSG00000164142,FHIP1A,34237,729830,"FLJ43373, FHIP-L"
ENSG00000164144,ARFIP1,21496,27236,HSU52521
ENSG00000164151,ICE1,29154,23379,
ENSG00000164161,HHIP,14866,64399,"HIP, FLJ20992"
ENSG00000164162,ANAPC10,24077,10393,"APC10, DOC1, DKFZP564L0562"
ENSG00000164163,ABCE1,69,6059,"RLI, OABP, RLI1"
ENSG00000164164,OTUD4,24949,54726,"HSHIN1, KIAA1046, DUBA6"
ENSG00000164167,LSM6,17017,11157,YDR378C
ENSG00000164168,TMEM184C,25587,55751,"FLJ10846, SLC51C3"
ENSG00000164169,PRMT9,25099,90826,FLJ46629
ENSG00000164171,ITGA2,6137,3673,"GPIa, VLAA2, HPA-5"
ENSG00000164172,MOCS2,7193,4338,"MOCO1, MOCS2A, MOCS2B"
ENSG00000164175,SLC45A2,16472,51151,"AIM-1, OCA4"
ENSG00000164176,EDIL3,3173,10085,DEL1
ENSG00000164180,TMEM161B,28483,153396,MGC33214
ENSG00000164181,ELOVL7,26292,79993,FLJ23563
ENSG00000164182,NDUFAF2,28086,91942,"B17.2L, MMTN, mimitin"
ENSG00000164185,ZNF474,23245,133923,"4933409D10Rik, FLJ32921"
ENSG00000164187,LMBRD2,25287,92255,DKFZp434H2226
ENSG00000164188,RANBP3L,26353,202151,FLJ25422
ENSG00000164190,NIPBL,28862,25836,"IDN3, DKFZp434L1319, FLJ11203, FLJ12597, FLJ13354, FLJ13648, Scc2"
ENSG00000164197,RNF180,27752,285671,
ENSG00000164199,ADGRV1,17416,84059,"DKFZp761P0710, KIAA0686, FEB4, VLGR1"
ENSG00000164209,SLC25A46,25198,91137,
ENSG00000164211,STARD4,18058,134429,
ENSG00000164219,PGGT1B,8895,5229,"GGTI, BGGI"
ENSG00000164220,F2RL2,3539,2151,PAR3
ENSG00000164221,CCDC112,28599,153733,MGC39633
ENSG00000164236,ANKRD33B,35240,651746,
ENSG00000164237,CMBL,25090,134147,FLJ23617
ENSG00000164241,C5orf63,40051,401207,"YDR286C, FLJ44606"
ENSG00000164244,PRRC1,28164,133619,FLJ32875
ENSG00000164251,F2RL1,3538,2150,PAR2
ENSG00000164252,AGGF1,24684,55109,"VG5Q, HSU84971, FLJ10283, GPATC7, GPATCH7"
ENSG00000164253,WDR41,25601,55255,FLJ10904
ENSG00000164256,PRDM9,13994,56979,"PFM6, ZNF899, KMT8B, Meisetz"
ENSG00000164258,NDUFS4,7711,4724,"AQDQ, CI-18"
ENSG00000164265,SCGB3A2,18391,117156,"UGRP1, LU103, PNSP1"
ENSG00000164266,SPINK1,11244,6690,"Spink3, PCTT, PSTI, TATI"
ENSG00000164270,HTR4,5299,3360,5-HT4
ENSG00000164283,ESM1,3466,11082,
ENSG00000164284,GRPEL2,21060,134266,"DKFZp451C205, Mt-GrpE#2, FLJ23713"
ENSG00000164287,CDC20B,24222,166979,FLJ37927
ENSG00000164291,ARSK,25239,153642,"DKFZp313G1735, TSULF"
ENSG00000164292,RHOBTB3,18757,22836,KIAA0878
ENSG00000164294,GPX8,33100,493869,"UNQ847, EPLA847"
ENSG00000164296,TIGD6,18332,81789,DKFZp761E2110
ENSG00000164299,SPZ1,30721,84654,"NYD-TSP1, FLJ25709, PPP1R148"
ENSG00000164300,SERINC5,18825,256987,TPO1
ENSG00000164303,ENPP6,23409,133121,MGC33971
ENSG00000164304,CAGE1,21622,285782,"bA69L16.7, CT95"
ENSG00000164305,CASP3,1504,836,"CPP32, CPP32B, Yama, apopain"
ENSG00000164306,PRIMPOL,26575,201973,FLJ33167
ENSG00000164307,ERAP1,18173,51752,"ARTS-1, A-LAP, PILS-AP, KIAA0525, ERAAP1"
ENSG00000164308,ERAP2,29499,64167,"L-RAP, LRAP"
ENSG00000164309,CMYA5,14305,202333,"SPRYD2, DKFZp451G223, TRIM76"
ENSG00000164318,EGFLAM,26810,133584,"FLJ39155, AGRINL, AGRNL, PIKA"
ENSG00000164323,CFAP97,29276,57587,"DKFZp434F1728, hmw"
ENSG00000164325,TMEM174,28187,134288,"MGC13034, FLJ31268"
ENSG00000164326,CARTPT,24323,9607,CART
ENSG00000164327,RICTOR,28611,253260,"MGC39830, AVO3, PIA, KIAA1999"
ENSG00000164329,TENT2,26776,167153,"FLJ38499, GLD2, TUT2"
ENSG00000164330,EBF1,3126,1879,"OLF1, COE1"
ENSG00000164331,ANKRA2,13208,57763,
ENSG00000164332,UBLCP1,28110,134510,"MGC10067, CPUB1"
ENSG00000164334,FAM170A,27963,340069,ZNFD
ENSG00000164338,UTP15,25758,84135,"FLJ12787, NET21, FLJ23637"
ENSG00000164342,TLR3,11849,7098,CD283
ENSG00000164344,KLKB1,6371,3818,
ENSG00000164346,NSA2,30728,10412,"HUSSY-29, HCLG1, FLJ94393, TINP1"
ENSG00000164347,GFM2,29682,84340,"EFG2, FLJ21661, EF-G2mt"
ENSG00000164362,TERT,11730,7015,"TRT, TP2, TCS1, hEST2, EST2"
ENSG00000164363,SLC6A18,26441,348932,"FLJ31236, Xtrp2"
ENSG00000164366,CCDC127,30520,133957,FLJ25701
ENSG00000164379,FOXQ1,20951,94234,HFH1
ENSG00000164385,LINC01600,21600,154386,"FLJ31934, bA145H9.2"
ENSG00000164393,ADGRF2P,18991,222611,"hGPCR35, PGR20"
ENSG00000164398,ACSL6,16496,23305,"KIAA0837, ACS2, LACS5, LACS2"
ENSG00000164399,IL3,6011,3562,"IL-3, MULTI-CSF, MCGF, MGC79398, MGC79399"
ENSG00000164400,CSF2,2434,1437,"GM-CSF, GMCSF"
ENSG00000164402,SEPTIN8,16511,23176,"KIAA0202, SEP2, Septin-8"
ENSG00000164403,SHROOM1,24084,134549,"APXL2, KIAA1960"
ENSG00000164404,GDF9,4224,2661,
ENSG00000164405,UQCRQ,29594,27089,"QP-C, QCR8, UQCR7"
ENSG00000164406,LEAP2,29571,116842,LEAP-2
ENSG00000164411,GJB7,16690,375519,"CX25, bA136M9.1"
ENSG00000164414,SLC35A1,11021,10559,"CMPST, hCST, CMP-Sia-Tr"
ENSG00000164418,GRIK2,4580,2898,"GluK2, MRT6, GluR-6, EAA4, GLUK6"
ENSG00000164430,CGAS,21367,115004,"h-cGAS, D4"
ENSG00000164434,FABP7,3562,2173,"B-FABP, BLBP"
ENSG00000164438,TLX3,13532,30012,RNX
ENSG00000164440,TXLNB,21617,167838,"DKFZp451A175, MDP77, dJ522B19.2"
ENSG00000164442,CITED2,1987,10370,MRG1
ENSG00000164451,CALHM4,21094,221301,FLJ32239
ENSG00000164458,TBXT,11515,6862,
ENSG00000164463,CREBRF,24050,153222,LRF
ENSG00000164465,DCBLD1,21479,285761,"MGC46341, dJ94G16.1"
ENSG00000164466,SFXN1,16085,94081,"FLJ12876, SLC56A1"
ENSG00000164483,SAMD3,21574,154075,"bA73O6.2, FLJ34032"
ENSG00000164484,TMEM200A,21075,114801,TTMC
ENSG00000164485,IL22RA2,14901,116379,"CRF2-S1, IL-22BP"
ENSG00000164488,DACT2,21231,168002,"bA503C24.7, DAPPER2"
ENSG00000164494,PDSS2,23041,57107,"bA59I9.3, COQ1B"
ENSG00000164500,SPMIP7,22564,100130988,
ENSG00000164506,STXBP5,19665,134957,"tomosyn, LLGL3, tomosyn-1"
ENSG00000164508,H2AC1,18729,221613,"bA317E16.2, H2AFR"
ENSG00000164509,IL31RA,18969,133396,"CRL3, GLM-R, CRL, Glmr, IL-31RA"
ENSG00000164512,ANKRD55,25681,79722,FLJ11795
ENSG00000164520,RAET1E,16793,135250,"LETAL, bA350J20.7, ULBP4"
ENSG00000164530,PI16,21245,221476,"MGC45378, dJ90K10.5, MSMBBP, CD364"
ENSG00000164532,TBX20,11598,57057,
ENSG00000164535,DAGLB,28923,221955,"KCCR13L, DAGLBETA"
ENSG00000164542,MATCAP2,22206,23366,TMCP2
ENSG00000164543,STK17A,11395,9263,DRAK1
ENSG00000164548,TRA2A,16645,29896,"htra-2-alpha, AWMS1"
ENSG00000164556,CFAP144P1,34511,340286,"LOC340286, THEG6"
ENSG00000164574,GALNT10,19873,55568,GalNAc-T10
ENSG00000164576,SAP30L,25663,79685,"FLJ11526, NS4ATP2"
ENSG00000164587,RPS14,10387,6208,"EMTB, S14, uS11"
ENSG00000164588,HCN1,4845,348980,"BCNG-1, HAC-2"
ENSG00000164591,MYOZ3,18565,91977,"CS-3, CS3, FRP3, FATZ-3"
ENSG00000164597,COG5,14857,10466,GTC90
ENSG00000164600,NEUROD6,13804,63974,"Atoh2, NEX1M, Math-2, bHLHa2, Nex1"
ENSG00000164603,BMT2,26475,154743,"DKFZp762M126, FLJ31818, SAMTOR"
ENSG00000164604,GPR85,4536,54329,SREB2
ENSG00000164609,SLU7,16939,10569,9G8
ENSG00000164610,RP9,10288,6100,PAP-1
ENSG00000164611,PTTG1,9690,9232,"PTTG, HPTTG, EAP1, securin, ECRAR"
ENSG00000164615,CAMLG,1471,819,"CAML, GET2"
ENSG00000164616,FBXL21P,13600,26223,"FBL3B, Fbl21"
ENSG00000164619,BMPER,24154,168667,"Cv2, CRIM3"
ENSG00000164620,RELL2,26902,285613,FLJ90583
ENSG00000164621,SMAD5-AS1,30586,9597,DAMS
ENSG00000164626,KCNK5,6280,8645,"K2p5.1, TASK-2, TASK2"
ENSG00000164627,KIF6,21202,221458,"dJ1043E3.1, MGC33317, dJ137F1.4, dJ188D3.1, DKFZp451I2418"
ENSG00000164631,ZNF12,12902,7559,"KOX3, GIOT-3"
ENSG00000164638,SLC29A4,23097,222962,"FLJ34923, ENT4"
ENSG00000164645,TEX47,22402,219557,"MGC26647, DYBLUF"
ENSG00000164647,STEAP1,11378,26872,PRSS24
ENSG00000164649,CDCA7L,30777,55536,"RAM2, R1, JPO2"
ENSG00000164651,SP8,19196,221833,
ENSG00000164654,MIOS,21905,54468,"FLJ20323, MIO, Sea4, Yulink"
ENSG00000164659,ELAPOR2,21945,222223,"FLJ31340, EIG121L"
ENSG00000164663,USP49,20078,25862,MGC20741
ENSG00000164669,INTS4P1,21925,285905,FLJ25037
ENSG00000164674,SYTL3,15587,94120,"SLP3, exophilin-6"
ENSG00000164675,IQUB,21995,154865,FLJ35834
ENSG00000164683,HEY1,4880,23462,"HESR-1, CHF2, HESR1, HRT-1, CHF-2, HERP2, bHLHb31"
ENSG00000164684,ZNF704,32291,619279,"FLJ16218, Gig1"
ENSG00000164687,FABP5,3560,2171,"E-FABP, PA-FABP, KFABP"
ENSG00000164690,SHH,10848,6469,"HHG1, SMMCI, TPT, TPTPS, MCOPCB5"
ENSG00000164691,TAGAP,15669,117289,"FLJ32631, IDDM21, ARHGAP47"
ENSG00000164692,COL1A2,2198,1278,
ENSG00000164694,FNDC1,21184,84624,"bA243O10.1, KIAA1866, dJ322A24.1"
ENSG00000164695,CHMP4C,30599,92421,"MGC22825, Shax3, VPS32C"
ENSG00000164707,SLC13A4,15827,26266,"SUT-1, SUT1"
ENSG00000164708,PGAM2,8889,5224,PGAM-M
ENSG00000164713,BRI3,1109,25798,
ENSG00000164715,LMTK2,17880,22853,"KIAA1079, KPI2, KPI-2, cprk, LMR2, BREK, AATYK2, PPP1R100"
ENSG00000164729,SLC35G3,26848,146861,FLJ40154
ENSG00000164733,CTSB,2527,1508,
ENSG00000164736,SOX17,18122,64321,
ENSG00000164740,SEPTIN7P5,38041,100418718,
ENSG00000164741,DLC1,2897,10395,"HP, ARHGAP7, STARD12, DLC-1, p122-RhoGAP"
ENSG00000164742,ADCY1,232,107,AC1
ENSG00000164743,C8orf48,26345,157773,FLJ25402
ENSG00000164744,SUN3,22429,256979,MGC33329
ENSG00000164746,C7orf57,22247,136288,
ENSG00000164749,HNF4G,5026,3174,NR2A2
ENSG00000164751,PEX2,9717,5828,"PMP35, PAF-1, RNF72, ZWS3"
ENSG00000164754,RAD21,9811,5885,"KIAA0078, hHR21, SCC1"
ENSG00000164756,SLC30A8,20303,169026,"ZnT-8, ZNT8"
ENSG00000164758,MED30,23032,90390,TRAP25
ENSG00000164761,TNFRSF11B,11909,4982,"OCIF, TR1"
ENSG00000164764,SBSPON,30362,157869,RPESP
ENSG00000164776,PHKG1,8930,5260,
ENSG00000164778,EN2,3343,2020,
ENSG00000164794,KCNV1,18861,27012,Kv8.1
ENSG00000164796,CSMD3,19291,114788,
ENSG00000164808,SPIDR,28971,23514,
ENSG00000164815,ORC5,8491,5001,"Orc5p, ORC5T, PPP1R117"
ENSG00000164816,DEFA5,2764,1670,HD-5
ENSG00000164818,DNAAF5,26013,54919,"FLJ20397, FLJ31671, FLJ39381, FLJ25564, CILD18"
ENSG00000164821,DEFA4,2763,1669,HP-4
ENSG00000164822,DEFA6,2765,1671,"HD-6, DEF6"
ENSG00000164823,OSGIN2,1355,734,hT41
ENSG00000164825,DEFB1,2766,1672,"HBD-1, DEFB-1, DEFB101, HBD1, BD1, MGC51822"
ENSG00000164828,SUN1,18587,23353,"KIAA0810, FLJ12407"
ENSG00000164830,OXR1,15822,55074,TLDC3
ENSG00000164841,TMEM74,26409,157753,"FLJ30668, NET36"
ENSG00000164845,FAM86FP,42357,653113,
ENSG00000164849,GPR146,21718,115330,PGR8
ENSG00000164850,GPER1,4485,2852,"FEG-1, GPCR-Br, LERGU, LERGU2, DRY12, LyGPR, CEPR"
ENSG00000164853,UNCX,33194,340260,Uncx4.1
ENSG00000164855,TMEM184A,28797,202915,"MGC9712, SDMG1, SLC51C1"
ENSG00000164867,NOS3,7876,4846,"ECNOS, eNOS"
ENSG00000164871,SPAG11B,14534,10407,"HE2, EP2, EP2C, EP2D, EDDM2B"
ENSG00000164877,MICALL2,29672,79778,"MGC46023, FLJ23471, MICAL-L2, JRAB"
ENSG00000164879,CA3,1374,761,"Car3, CAIII"
ENSG00000164880,INTS1,24555,26173,"DKFZp586J0619, KIAA1440, INT1, NET28"
ENSG00000164885,CDK5,1774,1020,PSSALRE
ENSG00000164889,SLC4A2,11028,6522,"HKB3, BND3L, NBND3"
ENSG00000164893,SLC7A13,23092,157724,"AGT-1, XAT2"
ENSG00000164896,FASTK,24676,10922,FAST
ENSG00000164897,TMUB1,21709,83590,"SB144, HOPS"
ENSG00000164898,FMC1,26946,154791,HSPC268
ENSG00000164900,GBX1,4185,2636,
ENSG00000164902,PHAX,10241,51808,FLJ13193
ENSG00000164904,ALDH7A1,877,501,"EPD, PDE"
ENSG00000164916,FOXK1,23480,221937,IMAGE:5164497
ENSG00000164919,COX6C,2285,1345,
ENSG00000164920,OSR2,15830,116039,FLJ90037
ENSG00000164924,YWHAZ,12855,7534,"KCIP-1, 14-3-3-zeta"
ENSG00000164929,BAALC,14333,79870,
ENSG00000164930,FZD6,4044,8323,Hfz6
ENSG00000164932,CTHRC1,18831,115908,
ENSG00000164933,SLC25A32,29683,81034,MFTC
ENSG00000164934,DCAF13,24535,25879,"DKFZP564O0463, Gm83, HSPC064, Sof1"
ENSG00000164935,DCSTAMP,18549,81501,"DC-STAMP, FIND"
ENSG00000164938,TP53INP1,18022,94241,"DKFZp434M1317, FLJ22139, P53DINP1, SIP, TP53INP1A, TP53INP1B, Teap"
ENSG00000164941,INTS8,26048,55656,"FLJ20530, INT8, MGC131633"
ENSG00000164944,VIRMA,24500,25962,"DKFZP434I116, fSAP121"
ENSG00000164946,FREM1,23399,158326,"FLJ25461, C9orf145, C9orf143, DKFZp686M16108, TILRR"
ENSG00000164949,GEM,4234,2669,KIR
ENSG00000164951,PDP1,9279,54704,"PDP, PDH, PPM2A"
ENSG00000164953,TMEM67,28396,91147,"MGC26979, JBTS6, NPHP11"
ENSG00000164961,WASHC5,28984,9897,
ENSG00000164967,RPP25L,19909,138716,"bA296L22.5, MGC29635"
ENSG00000164970,FAM219A,19920,203259,"bA573M23.5, FLJ39031"
ENSG00000164972,SPMIP6,19919,84688,"bA573M23.4, NYD-SP22, MGC32921, MGC33614, CBE1, SMRP1"
ENSG00000164975,SNAPC3,11136,6619,"SNAP50, PTFbeta, MGC33124, MGC132011"
ENSG00000164976,MYORG,19918,57462,NET37
ENSG00000164978,NUDT2,8049,318,
ENSG00000164983,TMEM65,25203,157378,
ENSG00000164985,PSIP1,9527,11168,"p52, LEDGF, p75, DFS70"
ENSG00000164989,CCDC171,29828,203238,"FLJ39267, FLJ46740, Em:AL513423.1, bA778P13.1, bA536D16.1"
ENSG00000165006,UBAP1,12461,51271,
ENSG00000165023,DIRAS2,19323,54769,"Di-Ras2, DKFZp761C07121"
ENSG00000165025,SYK,11491,6850,
ENSG00000165028,NIPSNAP3B,23641,55335,"FLJ11275, NIPSNAP3, SNAP1"
ENSG00000165029,ABCA1,29,19,TGD
ENSG00000165030,NFIL3,7787,4783,"E4BP4, NFIL3A, NF-IL3A"
ENSG00000165046,LETM2,14648,137994,"FLJ25409, SLC55A2"
ENSG00000165055,METTL2B,18272,55798,"METL, FLJ11350"
ENSG00000165059,PRKACG,9382,5568,PKACg
ENSG00000165060,FXN,3951,2395,"FA, FARR, X25, CyaY"
ENSG00000165061,ZMAT4,25844,79698,FLJ13842
ENSG00000165066,NKX6-3,26328,157848,FLJ25169
ENSG00000165071,TMEM71,26572,137835,FLJ33069
ENSG00000165072,MAMDC2,23673,256691,MGC21981
ENSG00000165076,PRSS37,29211,136242,
ENSG00000165078,CPA6,17245,57094,CPAH
ENSG00000165084,C8orf34,30905,116328,"vest-1, VEST1"
ENSG00000165091,TMC1,16513,117531,
ENSG00000165092,ALDH1A1,402,216,RALDH1
ENSG00000165097,KDM1B,21577,221656,"FLJ34109, FLJ33898, dJ298J15.2, bA204B7.3, FLJ43328, LSD2"
ENSG00000165102,HGSNAT,26527,138050,"FLJ32731, HGNAT"
ENSG00000165105,RASEF,26464,158158,"FLJ31614, TSG"
ENSG00000165113,GKAP1,17496,80318,"GKAP42, FKSG21"
ENSG00000165115,KIF27,18632,55582,DKFZp434D0917
ENSG00000165118,QNG1,28144,84267,MGC10999
ENSG00000165119,HNRNPK,5044,3190,"CSBP, TUNP"
ENSG00000165120,SSMEM1,29580,136263,FLJ40316
ENSG00000165124,SVEP1,15985,79987,"bA427L11.3, POLYDOM, FLJ13529"
ENSG00000165125,TRPV6,14006,55503,CaT1
ENSG00000165131,LLCFC1,21750,135927,CTM-1
ENSG00000165138,ANKS6,26724,203286,"FLJ36928, NPHP16"
ENSG00000165140,FBP1,3606,2203,
ENSG00000165152,PGAP4,28180,84302,MGC12992
ENSG00000165156,ZHX1,12871,11244,
ENSG00000165164,CFAP47,26708,286464,"FLJ36601, RP13-11B7.1, MGC34831"
ENSG00000165168,CYBB,2578,1536,"GP91-PHOX, NOX2, GP91PHOX, p91-PHOX"
ENSG00000165169,DYNLT3,11694,6990,TCTEX1L
ENSG00000165171,METTL27,19068,155368,
ENSG00000165175,MID1IP1,20715,58526,"STRAIT11499, FLJ10386, MIG12, THRSPL, G12-like"
ENSG00000165178,NCF1C,32523,654817,SH3PXD1C
ENSG00000165181,SHOC1,26535,158401,"FLJ32779, Zip2, MZIP2"
ENSG00000165182,CXorf58,26356,254158,FLJ25444
ENSG00000165185,KIAA1958,23427,158405,FLJ39294
ENSG00000165186,PTCHD1,26392,139411,FLJ30296
ENSG00000165188,RNF183,28721,138065,MGC4734
ENSG00000165192,ASB11,17186,140456,DKFZp779E2460
ENSG00000165194,PCDH19,14270,57526,"KIAA1313, EIEE9"
ENSG00000165195,PIGA,8957,5277,"GPI3, PIG-A"
ENSG00000165197,VEGFD,3708,2277,VEGF-D
ENSG00000165202,OR1Q1,8223,158131,"OST226, OR9-A, HSTPCR106, OST226OR9-A, TPCR106"
ENSG00000165204,OR1K1,8212,392392,"hg99, MNAB"
ENSG00000165209,STRBP,16462,55342,"FLJ11307, SPNR"
ENSG00000165215,CLDN3,2045,1365,"RVP1, CPE-R2, HRVP1"
ENSG00000165219,GAPVD1,23375,26130,"DKFZP434C212, KIAA1521"
ENSG00000165233,CARD19,28148,84270,"MGC11115, bA370F5.1, BinCARD"
ENSG00000165238,WNK2,14542,65268,"NY-CO-43, KIAA1760"
ENSG00000165240,ATP7A,869,538,
ENSG00000165244,ZNF367,18320,195828,FLJ33970
ENSG00000165246,NLGN4Y,15529,22829,KIAA0951
ENSG00000165259,HDX,26411,139324,FLJ30678
ENSG00000165264,NDUFB6,7701,4712,"B17, CI"
ENSG00000165269,AQP7,640,364,"AQP9, AQPap"
ENSG00000165271,NOL6,19910,65083,"bA311H10.1, Nrap, FLJ21959, MGC14896, MGC14921, MGC20838, UTP22"
ENSG00000165272,AQP3,636,360,GIL
ENSG00000165275,TRMT10B,26454,158234,"FLJ31455, bA3J10.9"
ENSG00000165280,VCP,12666,7415,"IBMPFD, p97, CDC48, TERA"
ENSG00000165282,PIGO,23215,84720,"DKFZp434M222, FLJ00135, PIG-O"
ENSG00000165283,STOML2,14559,30968,"SLP-2, HSPC108"
ENSG00000165288,BRWD3,17342,254065,"FLJ38568, MRX93"
ENSG00000165300,SLITRK5,20295,26050,"bA364G4.2, KIAA0918"
ENSG00000165304,MELK,16870,9833,KIAA0175
ENSG00000165309,ARMC3,30964,219681,"FLJ32827, CT81, VAC8"
ENSG00000165312,OTUD1,27346,220213,DUBA7
ENSG00000165322,ARHGAP12,16348,94134,"FLJ20737, FLJ10971, FLJ21785"
ENSG00000165323,FAT3,23112,120114,"KIAA1989, CDHF15, CDHR10"
ENSG00000165325,DEUP1,26344,159989,FLJ25393
ENSG00000165338,HECTD2,26736,143279,FLJ37306
ENSG00000165349,SLC7A3,11061,84889,"CAT-3, ATRC3, FLJ14541"
ENSG00000165355,FBXO33,19833,254170,Fbx33
ENSG00000165359,INTS6L,27334,203522,FLJ41215
ENSG00000165370,GPR101,14963,83550,
ENSG00000165376,CLDN2,2041,9075,
ENSG00000165379,LRFN5,20360,145581,"FIGLER8, SALM5"
ENSG00000165383,LRRC18,23199,474354,"UNQ933, MGC34773, UNQ9338, VKGE9338"
ENSG00000165389,SPTSSA,20361,171546,ssSPTa
ENSG00000165392,WRN,12791,7486,"RECQL2, RECQ3"
ENSG00000165406,MARCHF8,23356,220972,"c-MIR, CMIR, MARCH-VIII, RNF178"
ENSG00000165409,TSHR,12373,7253,LGR3
ENSG00000165410,CFL2,1875,1073,NEM7
ENSG00000165416,SUGT1,16987,10910,SGT1
ENSG00000165417,GTF2A1,4646,2957,TFIIA
ENSG00000165424,ZCCHC24,26911,219654,"FLJ90798, Z3CXXC8"
ENSG00000165434,PGM2L1,20898,283209,"FLJ32029, BM32A"
ENSG00000165443,PHYHIPL,29378,84457,"KIAA1796, Em:AC025038.1"
ENSG00000165449,SLC16A9,23520,220963,"FLJ43803, MCT9"
ENSG00000165457,FOLR2,3793,2350,FRβ
ENSG00000165458,INPPL1,6080,3636,SHIP2
ENSG00000165462,PHOX2A,691,401,"PMX2A, CFEOM2"
ENSG00000165471,MBL2,6922,4153,"COLEC1, MBP-C, MBP1, MBP"
ENSG00000165474,GJB2,4284,2706,"CX26, NSRD1"
ENSG00000165475,CRYL1,18246,51084,"GDH, lambda-CRY, MGC149525, MGC149526"
ENSG00000165476,REEP3,23711,221035,Yip2b
ENSG00000165478,HEPACAM,26361,220296,"FLJ25530, GLIALCAM"
ENSG00000165480,SKA3,20262,221150,"MGC4832, RAMA1"
ENSG00000165487,MICU2,31830,221154,
ENSG00000165490,DDIAS,26351,220042,"FLJ38838, FLJ25416, noxin"
ENSG00000165494,PCF11,30097,51585,KIAA0824
ENSG00000165495,PKNOX2,16714,63876,
ENSG00000165496,RPL10L,17976,140801,
ENSG00000165501,LRR1,19742,122769,"MGC20689, LRR-1"
ENSG00000165502,RPL36AL,10346,6166,
ENSG00000165506,DNAAF2,20188,55172,"FLJ10563, KTU, pf13, CILD10"
ENSG00000165507,DEPP1,23355,11067,"DEPP, FIG, Fseg"
ENSG00000165509,MAGEC3,23798,139081,"HCA2, MAGE-C3, CT7.2"
ENSG00000165511,ZNF22-AS1,23509,220979,FLJ30567
ENSG00000165512,ZNF22,13012,7570,"KOX15, HKR-T1, ZNF422, Zfp422"
ENSG00000165516,KLHDC2,20231,23588,"HCLP-1, LCP"
ENSG00000165521,EML5,18197,161436,"HuEMAP-2, EMAP-2, FAP16"
ENSG00000165525,NEMF,10663,9147,"NY-CO-1, FLJ10051, RQC2"
ENSG00000165526,RPUSD4,25898,84881,FLJ14494
ENSG00000165527,ARF6,659,382,
ENSG00000165533,TTC8,20087,123016,"BBS8, RP51"
ENSG00000165548,TMEM63C,23787,57156,"DKFZp434P0111, CSC1, hsCSC1"
ENSG00000165553,NGB,14077,58157,
ENSG00000165555,NOXRED1,20487,122945,FLJ32809
ENSG00000165556,CDX2,1806,1045,
ENSG00000165566,AMER2,26360,219287,FLJ25477
ENSG00000165568,AKR1E2,23437,83592,"MGC10612, HTSP1, htAKR"
ENSG00000165572,KBTBD6,25340,89890,DKFZp547E1912
ENSG00000165583,SSX5,11339,6758,
ENSG00000165584,SSX3,11337,10214,CT5.3
ENSG00000165588,OTX2,8522,5015,
ENSG00000165591,FAAH2,26440,158584,"RP11-479E16.1, FLJ31204, FAAH-2"
