HGNC ID	Alias symbol	NCBI gene ID	Ensembl gene ID	Approved symbol
HGNC:4509	PsiGPR53	9292	ENSG00000229281	GPR53P
HGNC:4509	dJ271M21.8	9292	ENSG00000229281	GPR53P
HGNC:4511		9290	ENSG00000135898	GPR55
HGNC:13300	BALGR	83873	ENSG00000156097	GPR61
HGNC:13301		118442	ENSG00000180929	GPR62
HGNC:13302	PSP24(beta)	81491	ENSG00000112218	GPR63
HGNC:13302	PSP24B	81491	ENSG00000112218	GPR63
HGNC:4517	hTDAG8	8477	ENSG00000140030	GPR65
HGNC:4517	TDAG8	8477	ENSG00000140030	GPR65
HGNC:4519	OGR1	8111	ENSG00000119714	GPR68
HGNC:4526	WI-31133	10936	ENSG00000119737	GPR75
HGNC:40043		100302652	ENSG00000270898	GPR75-ASB3
HGNC:4528		27201	ENSG00000155269	GPR78
HGNC:4529	GPR79P	27200	ENSG00000232374	GPR79
HGNC:4533		27197	ENSG00000171657	GPR82
HGNC:4523		10888	ENSG00000123901	GPR83
HGNC:4535	EX33	53831	ENSG00000139572	GPR84
HGNC:56187		102724050	ENSG00000258086	GPR84-AS1
HGNC:4536	SREB2	54329	ENSG00000164604	GPR85
HGNC:4538		53836	ENSG00000138271	GPR87
HGNC:4539		54112	ENSG00000181656	GPR88
HGNC:31984	UNQ192	653519	ENSG00000117262	GPR89A
HGNC:13840	SH120	51463	ENSG00000188092	GPR89B
HGNC:13951	C11H1.2-Lp	394254	ENSG00000216915	GPR89P
HGNC:4541				GPR90
HGNC:14963		83550	ENSG00000165370	GPR101
HGNC:17830	KIAA1624	57720	ENSG00000148358	GPR107
HGNC:17830	RP11-88G17	57720	ENSG00000148358	GPR107
HGNC:17830	FLJ20998	57720	ENSG00000148358	GPR107
HGNC:17830	LUSTR1	57720	ENSG00000148358	GPR107
HGNC:17829	LUSTR2	56927	ENSG00000125734	GPR108
HGNC:19060	hGPCR2	139760	ENSG00000147262	GPR119
HGNC:19060	GPCR2	139760	ENSG00000147262	GPR119
HGNC:19346				GPR130
HGNC:17482	G2A	29933	ENSG00000183484	GPR132
HGNC:19991	HUMNPIIY20	64582	ENSG00000181619	GPR135
HGNC:19991	PAFR	64582	ENSG00000181619	GPR135
HGNC:24300	C11orf4	56834	ENSG00000173264	GPR137
HGNC:24300	GPR137A	56834	ENSG00000173264	GPR137
HGNC:24300	TM7SF1L1	56834	ENSG00000173264	GPR137
HGNC:11862		7107	ENSG00000077585	GPR137B
HGNC:25445	DKFZp762F0713	283554	ENSG00000180998	GPR137C
HGNC:25445	TM7SF1L2	283554	ENSG00000180998	GPR137C
HGNC:19995	PGR3	124274	ENSG00000180269	GPR139
HGNC:19997	PGR13	353345	ENSG00000187037	GPR141
HGNC:53813		100420413	ENSG00000283444	GPR141BP
HGNC:20088	PGR2	350383	ENSG00000257008	GPR142
HGNC:20145		4935	ENSG00000101850	GPR143
HGNC:18499	GPR143Y	352896	ENSG00000232583	GPR143YP
HGNC:21718	PGR8	115330	ENSG00000164849	GPR146
HGNC:23623	PGR6	344561	ENSG00000173302	GPR148
HGNC:23627	PGR10	344758	ENSG00000174948	GPR149
HGNC:23627	IEDA	344758	ENSG00000174948	GPR149
HGNC:23627	R35	344758	ENSG00000174948	GPR149
HGNC:23628	PGR11	285601	ENSG00000178015	GPR150
HGNC:23624	PGR7	134391	ENSG00000173250	GPR151
HGNC:23624	GALR4	134391	ENSG00000173250	GPR151
HGNC:23622	PGR5	390212	ENSG00000175514	GPR152
HGNC:23618	PGR1	387509	ENSG00000158292	GPR153
HGNC:22951	DEPDC3	151556	ENSG00000163328	GPR155
HGNC:22951	DEP.7	151556	ENSG00000163328	GPR155
HGNC:22951	FLJ31819	151556	ENSG00000163328	GPR155
HGNC:22951	PGR22	151556	ENSG00000163328	GPR155
HGNC:55827		105373748	ENSG00000226853	GPR155-DT
HGNC:20844	PGR28	165829	ENSG00000175697	GPR156
HGNC:20844	GABABL	165829	ENSG00000175697	GPR156
HGNC:23687	FLJ12132	80045	ENSG00000180758	GPR157
HGNC:23689	KIAA1136	57512	ENSG00000151025	GPR158
HGNC:44163		100128811	ENSG00000233642	GPR158-AS1
HGNC:23693	GPCR150	26996	ENSG00000173890	GPR160
HGNC:23693	GPCR1	26996	ENSG00000173890	GPR160
HGNC:54682		100130649	ENSG00000203363	GPR160P1
HGNC:54683		100420482	ENSG00000265863	GPR160P2
HGNC:23694	RE2	23432	ENSG00000143147	GPR161
HGNC:16693	A-2	27239	ENSG00000250510	GPR162
HGNC:16693	GRCA	27239	ENSG00000250510	GPR162
HGNC:21462	PGR15	392486		GPR165P
HGNC:21462	6530406P05Rik	392486		GPR165P
HGNC:23626	PGR9	442206	ENSG00000220349	GPR166P
HGNC:30057	H963	29909	ENSG00000174946	GPR171
HGNC:18186	SREB3	54328	ENSG00000184194	GPR173
HGNC:30245	FKSG79	84636	ENSG00000147138	GPR174
HGNC:30245	LPS3	84636	ENSG00000147138	GPR174
HGNC:32370	Gm1012	11245	ENSG00000166073	GPR176
HGNC:54389		100505534	ENSG00000246863	GPR176-DT
HGNC:31371	CSNB1E	440435	ENSG00000277399	GPR179
HGNC:28899	ITR	160897	ENSG00000152749	GPR180
HGNC:13708	hrhAMR	11318	ENSG00000166856	GPR182
HGNC:13708	G10D	11318	ENSG00000166856	GPR182
HGNC:13708	AM-R	11318	ENSG00000166856	GPR182
HGNC:3128		1880	ENSG00000169508	GPR183
HGNC:55170		653160	ENSG00000241014	GPR199P
HGNC:53957	LncGPR107	401554	ENSG00000196979	GPRACR
HGNC:24834	GASP	9737	ENSG00000198932	GPRASP1
HGNC:24834	GASP1	9737	ENSG00000198932	GPRASP1
HGNC:25169	GASP2	114928	ENSG00000158301	GPRASP2
HGNC:25169	FLJ37327	114928	ENSG00000158301	GPRASP2
HGNC:29353	p60TRP	80823	ENSG00000198908	GPRASP3
HGNC:29353	KIAA1701	80823	ENSG00000198908	GPRASP3
HGNC:29353	GASP3	80823	ENSG00000198908	GPRASP3
HGNC:51373		100431177	ENSG00000258915	GPRASP3P1
HGNC:9836	RAIG1	9052	ENSG00000013588	GPRC5A
HGNC:9836	TIG1	9052	ENSG00000013588	GPRC5A
HGNC:9836	PEIG-1	9052	ENSG00000013588	GPRC5A
HGNC:13308	RAIG-2	51704	ENSG00000167191	GPRC5B
HGNC:13309	RAIG-3	55890	ENSG00000170412	GPRC5C
HGNC:13310		55507	ENSG00000111291	GPRC5D
HGNC:53599	RP11-392P7.6	100506314	ENSG00000247498	GPRC5D-AS1
HGNC:18510	bA86F4.3	222545	ENSG00000173612	GPRC6A
HGNC:24835	GRIN1	114787	ENSG00000169258	GPRIN1
HGNC:24835	KIAA1893	114787	ENSG00000169258	GPRIN1
HGNC:23730	MGC15171	9721	ENSG00000204175	GPRIN2
HGNC:27733	GRIN3	285513	ENSG00000185477	GPRIN3
HGNC:27733	FLJ42625	285513	ENSG00000185477	GPRIN3
HGNC:4549	COPS1	2873	ENSG00000169727	GPS1
HGNC:4549	CSN1	2873	ENSG00000169727	GPS1
HGNC:4550		2874	ENSG00000132522	GPS2
HGNC:49622		392281	ENSG00000236496	GPS2P1
HGNC:49623		100132058	ENSG00000230951	GPS2P2
HGNC:17858	AGS3	26086	ENSG00000160360	GPSM1
HGNC:17858	DKFZP727I051	26086	ENSG00000160360	GPSM1
HGNC:29501	LGN	29899	ENSG00000121957	GPSM2
HGNC:29501	Pins	29899	ENSG00000121957	GPSM2
HGNC:13945	NG1	63940	ENSG00000213654	GPSM3
HGNC:13945	G18	63940	ENSG00000213654	GPSM3
HGNC:13945	G18.1a	63940	ENSG00000213654	GPSM3
HGNC:13945	G18.1b	63940	ENSG00000213654	GPSM3
HGNC:13945	G18.2	63940	ENSG00000213654	GPSM3
HGNC:13945	AGS4	63940	ENSG00000213654	GPSM3
HGNC:4552	ALT1	2875	ENSG00000167701	GPT
HGNC:4552	ALT	2875	ENSG00000167701	GPT
HGNC:4552	GPT1	2875	ENSG00000167701	GPT
HGNC:4552	SGPT	2875	ENSG00000167701	GPT
HGNC:18062	ALT2	84706	ENSG00000166123	GPT2
HGNC:4553		2876	ENSG00000233276	GPX1
HGNC:4560		441481	ENSG00000197582	GPX1P1
HGNC:4561	GPXL2	2884	ENSG00000215326	GPX1P2
HGNC:4561	GPXP2P	2884	ENSG00000215326	GPX1P2
HGNC:4554	GSHPX-GI	2877	ENSG00000176153	GPX2
HGNC:4555		2878	ENSG00000211445	GPX3
HGNC:4556	PHGPx	2879	ENSG00000167468	GPX4
HGNC:4556	MCSP	2879	ENSG00000167468	GPX4
HGNC:4557		2880	ENSG00000224586	GPX5
HGNC:4558		257202	ENSG00000198704	GPX6
HGNC:4559	FLJ14777	2882	ENSG00000116157	GPX7
HGNC:4559	GPX6	2882	ENSG00000116157	GPX7
HGNC:4559	NPGPx	2882	ENSG00000116157	GPX7
HGNC:33100	UNQ847	493869	ENSG00000164294	GPX8
HGNC:33100	EPLA847	493869	ENSG00000164294	GPX8
HGNC:29305	FLJ90346	57655	ENSG00000089351	GRAMD1A
HGNC:55275		118827804	ENSG00000269303	GRAMD1A-AS1
HGNC:29214	KIAA1201	57476	ENSG00000023171	GRAMD1B
HGNC:25252	DKFZp434C0328	54762	ENSG00000178075	GRAMD1C
HGNC:27287		196996	ENSG00000175318	GRAMD2A
HGNC:24911	NS3TP2	65983	ENSG00000155324	GRAMD2B
HGNC:24911	FLJ21313	65983	ENSG00000155324	GRAMD2B
HGNC:29113	KIAA0767	23151	ENSG00000075240	GRAMD4
HGNC:29113	DIP	23151	ENSG00000075240	GRAMD4
HGNC:39653		100631252	ENSG00000227874	GRAMD4P1
HGNC:39654		100873881	ENSG00000235992	GRAMD4P2
HGNC:49138		100631248	ENSG00000278301	GRAMD4P3
HGNC:49139		106480248	ENSG00000274369	GRAMD4P4
HGNC:49140		100631249	ENSG00000259089	GRAMD4P5
HGNC:49141		100631250	ENSG00000258848	GRAMD4P6
HGNC:49142		100631251	ENSG00000266242	GRAMD4P7
HGNC:49143		100631247	ENSG00000270930	GRAMD4P8
HGNC:4562		10750	ENSG00000154016	GRAP
HGNC:4563	Grf40	9402	ENSG00000100351	GRAP2
HGNC:4563	GrbX	9402	ENSG00000100351	GRAP2
HGNC:4563	GRBLG	9402	ENSG00000100351	GRAP2
HGNC:4563	GADS	9402	ENSG00000100351	GRAP2
HGNC:4563	Mona	9402	ENSG00000100351	GRAP2
HGNC:37240		400581	ENSG00000189152	GRAPL
HGNC:26214		79999		GRAPL-AS1
HGNC:30963		386597	ENSG00000228203	GRASLND
HGNC:4566	NCKAP2	2885	ENSG00000177885	GRB2
HGNC:4567		2886	ENSG00000141738	GRB7
HGNC:4564		2887	ENSG00000106070	GRB10
HGNC:4565		2888	ENSG00000115290	GRB14
HGNC:24885	KIAA0575	9687	ENSG00000196208	GREB1
HGNC:31042	FLJ13687	80000	ENSG00000141449	GREB1L
HGNC:31042	C18orf6	80000	ENSG00000141449	GREB1L
HGNC:55323		101927496	ENSG00000265984	GREB1L-DT
HGNC:2001	DRM	26585	ENSG00000166923	GREM1
HGNC:2001	gremlin	26585	ENSG00000166923	GREM1
HGNC:2001	DAND2	26585	ENSG00000166923	GREM1
HGNC:2001	HMPS	26585	ENSG00000166923	GREM1
HGNC:55411		100131315	ENSG00000259721	GREM1-AS1
HGNC:17655	Prdc	64388	ENSG00000180875	GREM2
HGNC:17655	FLJ21195	64388	ENSG00000180875	GREM2
HGNC:17655	CKTSF1B2	64388	ENSG00000180875	GREM2
HGNC:17655	DAND3	64388	ENSG00000180875	GREM2
HGNC:27549	G029442	283875	ENSG00000262152	GREP1
HGNC:17923	LBP-32	29841	ENSG00000134317	GRHL1
HGNC:17923	MGR	29841	ENSG00000134317	GRHL1
HGNC:2799	FLJ13782	79977	ENSG00000083307	GRHL2
HGNC:2799	BOM	79977	ENSG00000083307	GRHL2
HGNC:55466	BX357664	107986962		GRHL2-DT
HGNC:25839	SOM	57822	ENSG00000158055	GRHL3
HGNC:41119		105376871	ENSG00000232298	GRHL3-AS1
HGNC:4570	PH2	9380	ENSG00000137106	GRHPR
HGNC:4571	GluA1	2890	ENSG00000155511	GRIA1
HGNC:4571	GLURA	2890	ENSG00000155511	GRIA1
HGNC:4572	GluA2	2891	ENSG00000120251	GRIA2
HGNC:4572	GLURB	2891	ENSG00000120251	GRIA2
HGNC:4572	GluR-K2	2891	ENSG00000120251	GRIA2
HGNC:4572	GluR-B	2891	ENSG00000120251	GRIA2
HGNC:4572	GluR-2	2891	ENSG00000120251	GRIA2
HGNC:4573	GluA3	2892	ENSG00000125675	GRIA3
HGNC:4573	GLURC	2892	ENSG00000125675	GRIA3
HGNC:4573	MRX94	2892	ENSG00000125675	GRIA3
HGNC:4573	GluR-3	2892	ENSG00000125675	GRIA3
HGNC:4573	GluR-C	2892	ENSG00000125675	GRIA3
HGNC:4573	GluR-K3	2892	ENSG00000125675	GRIA3
HGNC:4573	iGluR3	2892	ENSG00000125675	GRIA3
HGNC:4574	GluA4	2893	ENSG00000152578	GRIA4
HGNC:4574	GLURD	2893	ENSG00000152578	GRIA4
HGNC:4574	GluR-4	2893	ENSG00000152578	GRIA4
HGNC:4574	GluR-D	2893	ENSG00000152578	GRIA4
HGNC:4574	GLUR4C	2893	ENSG00000152578	GRIA4
HGNC:4575	GluD1	2894	ENSG00000182771	GRID1
HGNC:4575	KIAA1220	2894	ENSG00000182771	GRID1
HGNC:44131		100507470	ENSG00000234942	GRID1-AS1
HGNC:4576	GluD2	2895	ENSG00000152208	GRID2
HGNC:4576	GluR-delta-2	2895	ENSG00000152208	GRID2
HGNC:18464		392862	ENSG00000215045	GRID2IP
HGNC:4577		402635	ENSG00000275572	GRIFIN
HGNC:4579	GluK1	2897	ENSG00000171189	GRIK1
HGNC:16458		642976	ENSG00000174680	GRIK1-AS1
HGNC:1282		100379661		GRIK1-AS2
HGNC:4580	GluK2	2898	ENSG00000164418	GRIK2
HGNC:4580	MRT6	2898	ENSG00000164418	GRIK2
HGNC:4580	GluR-6	2898	ENSG00000164418	GRIK2
HGNC:4580	EAA4	2898	ENSG00000164418	GRIK2
HGNC:4580	GLUK6	2898	ENSG00000164418	GRIK2
HGNC:4581	GluK3	2899	ENSG00000163873	GRIK3
HGNC:4581	GLUR7	2899	ENSG00000163873	GRIK3
HGNC:4582	GluK4	2900	ENSG00000149403	GRIK4
HGNC:4582	KA1	2900	ENSG00000149403	GRIK4
HGNC:4583	GluK5	2901	ENSG00000105737	GRIK5
HGNC:4583	KA2	2901	ENSG00000105737	GRIK5
HGNC:4584	GluN1	2902	ENSG00000176884	GRIN1
HGNC:4584	NR1	2902	ENSG00000176884	GRIN1
HGNC:4585	GluN2A	2903	ENSG00000183454	GRIN2A
HGNC:4585	NR2A	2903	ENSG00000183454	GRIN2A
HGNC:4586	GluN2B	2904	ENSG00000273079	GRIN2B
HGNC:4586	NR2B	2904	ENSG00000273079	GRIN2B
HGNC:4587	GluN2C	2905	ENSG00000161509	GRIN2C
HGNC:4587	NR2C	2905	ENSG00000161509	GRIN2C
HGNC:4588	GluN2D	2906	ENSG00000105464	GRIN2D
HGNC:4588	EB11	2906	ENSG00000105464	GRIN2D
HGNC:4588	NR2D	2906	ENSG00000105464	GRIN2D
HGNC:16767	GluN3A	116443	ENSG00000198785	GRIN3A
HGNC:16768	GluN3B	116444	ENSG00000116032	GRIN3B
HGNC:4589	HNRGW	2907	ENSG00000178719	GRINA
HGNC:4589	TMBIM3	2907	ENSG00000178719	GRINA
HGNC:4589	LFG1	2907	ENSG00000178719	GRINA
HGNC:18708		23426	ENSG00000155974	GRIP1
HGNC:23841	KIAA1719	80852	ENSG00000144596	GRIP2
HGNC:18706	GRASP-1	56850	ENSG00000068400	GRIPAP1
HGNC:18706	GRASP1	56850	ENSG00000068400	GRIPAP1
HGNC:18706	KIAA1167	56850	ENSG00000068400	GRIPAP1
HGNC:18706	MPMGp800B12492Q3	56850	ENSG00000068400	GRIPAP1
HGNC:18706	DKFZp434P0630	56850	ENSG00000068400	GRIPAP1
HGNC:10013	GPRK1	6011	ENSG00000185974	GRK1
HGNC:10013	RK	6011	ENSG00000185974	GRK1
HGNC:289	BARK1	156	ENSG00000173020	GRK2
HGNC:290	BARK2	157	ENSG00000100077	GRK3
HGNC:55679		100996404	ENSG00000234884	GRK3-AS1
HGNC:4543	GPRK4	2868	ENSG00000125388	GRK4
HGNC:4544		2869	ENSG00000198873	GRK5
HGNC:49478		101927868	ENSG00000228485	GRK5-IT1
HGNC:4545		2870	ENSG00000198055	GRK6
HGNC:4547		2871	ENSG00000215571	GRK6P1
HGNC:17031		131890	ENSG00000114124	GRK7
HGNC:4593	GPRC1A	2911	ENSG00000152822	GRM1
HGNC:4593	mGlu1	2911	ENSG00000152822	GRM1
HGNC:4593	MGLUR1	2911	ENSG00000152822	GRM1
HGNC:4593	PPP1R85	2911	ENSG00000152822	GRM1
HGNC:4594	GPRC1B	2912	ENSG00000164082	GRM2
HGNC:4594	mGlu2	2912	ENSG00000164082	GRM2
HGNC:4594	MGLUR2	2912	ENSG00000164082	GRM2
HGNC:4595	GPRC1C	2913	ENSG00000198822	GRM3
HGNC:4595	mGlu3	2913	ENSG00000198822	GRM3
HGNC:4595	MGLUR3	2913	ENSG00000198822	GRM3
HGNC:40264		112268007	ENSG00000233073	GRM3-AS1
HGNC:4596	GPRC1D	2914	ENSG00000124493	GRM4
HGNC:4596	mGlu4	2914	ENSG00000124493	GRM4
HGNC:4596	MGLUR4	2914	ENSG00000124493	GRM4
HGNC:4597	MGLUR5	2915	ENSG00000168959	GRM5
HGNC:4597	GPRC1E	2915	ENSG00000168959	GRM5
HGNC:4597	mGlu5	2915	ENSG00000168959	GRM5
HGNC:4597	PPP1R86	2915	ENSG00000168959	GRM5
HGNC:40265		100873989	ENSG00000255082	GRM5-AS1
HGNC:55419		440040	ENSG00000205035	GRM5P1
HGNC:4598	GPRC1F	2916	ENSG00000113262	GRM6
HGNC:4598	mGlu6	2916	ENSG00000113262	GRM6
HGNC:4598	MGLUR6	2916	ENSG00000113262	GRM6
HGNC:4598	CSNB1B	2916	ENSG00000113262	GRM6
HGNC:4599	GLUR7	2917	ENSG00000196277	GRM7
HGNC:4599	GPRC1G	2917	ENSG00000196277	GRM7
HGNC:4599	mGlu7	2917	ENSG00000196277	GRM7
HGNC:4599	MGLUR7	2917	ENSG00000196277	GRM7
HGNC:4599	PPP1R87	2917	ENSG00000196277	GRM7
HGNC:40267		100873937	ENSG00000236202	GRM7-AS1
HGNC:40266		105376946	ENSG00000237665	GRM7-AS2
HGNC:42444		101927347	ENSG00000226258	GRM7-AS3
HGNC:4600	GLUR8	2918	ENSG00000179603	GRM8
HGNC:4600	GPRC1H	2918	ENSG00000179603	GRM8
HGNC:4600	mGlu8	2918	ENSG00000179603	GRM8
HGNC:4600	MGLUR8	2918	ENSG00000179603	GRM8
HGNC:40268		101928333	ENSG00000236340	GRM8-AS1
HGNC:4601	PCDGF	2896	ENSG00000030582	GRN
HGNC:4601	PGRN	2896	ENSG00000030582	GRN
HGNC:4601	CLN11	2896	ENSG00000030582	GRN
HGNC:4605		2922	ENSG00000134443	GRP
HGNC:19696	FLJ25609	80273	ENSG00000109519	GRPEL1
HGNC:19696	GrpE	80273	ENSG00000109519	GRPEL1
HGNC:19696	hMGE	80273	ENSG00000109519	GRPEL1
HGNC:21060	DKFZp451C205	134266	ENSG00000164284	GRPEL2
HGNC:21060	Mt-GrpE#2	134266	ENSG00000164284	GRPEL2
HGNC:21060	FLJ23713	134266	ENSG00000164284	GRPEL2
HGNC:48999	RP11-394O4.4	106144529	ENSG00000253618	GRPEL2-AS1
HGNC:41969		100874360	ENSG00000233211	GRPEL2P1
HGNC:41970		100129994	ENSG00000225814	GRPEL2P2
HGNC:41971		100129871	ENSG00000230682	GRPEL2P3
HGNC:4609	BB2	2925	ENSG00000126010	GRPR
HGNC:4609	BB2R	2925	ENSG00000126010	GRPR
HGNC:4609	BRS2	2925	ENSG00000126010	GRPR
HGNC:4610		2926	ENSG00000132463	GRSF1
HGNC:20310	FLJ22474	79774	ENSG00000139835	GRTP1
HGNC:20310	TBC1D6	79774	ENSG00000139835	GRTP1
HGNC:39917		100874068	ENSG00000225083	GRTP1-AS1
HGNC:21270	WDR28	83743	ENSG00000105447	GRWD1
HGNC:21270	GRWD	83743	ENSG00000105447	GRWD1
HGNC:21270	RRB1	83743	ENSG00000105447	GRWD1
HGNC:31673	PPP1R88	389207	ENSG00000215203	GRXCR1
HGNC:33862	DFNB101	643226	ENSG00000204928	GRXCR2
HGNC:30229		50486	ENSG00000123689	G0S2
HGNC:28042	LOC54103	54103	ENSG00000186088	GSAP
HGNC:4612	GSC1	145258	ENSG00000133937	GSC
HGNC:53074	DIGIT	108868751		GSC-DT
HGNC:4613		2928	ENSG00000063515	GSC2
HGNC:56879		124901024	ENSG00000250377	GSCAR
HGNC:13311	FLJ39120	284110	ENSG00000167914	GSDMA
HGNC:23690	PRO2521	55876	ENSG00000073605	GSDMB
HGNC:7151		56169	ENSG00000147697	GSDMC
HGNC:25697	FLJ12150	79792	ENSG00000104518	GSDMD
HGNC:25697	DF5L	79792	ENSG00000104518	GSDMD
HGNC:2810	ICERE-1	1687	ENSG00000105928	GSDME
HGNC:28979		23199	ENSG00000131149	GSE1
HGNC:48645	DCPS-AS1	399972	ENSG00000280832	GSEC
HGNC:48645	FLJ39051	399972	ENSG00000280832	GSEC
HGNC:19716	MGC3146	83445	ENSG00000111305	GSG1
HGNC:28283	MGC18079	146395	ENSG00000169181	GSG1L
HGNC:28283	PRO19651	146395	ENSG00000169181	GSG1L
HGNC:28283	KTSR5831	146395	ENSG00000169181	GSG1L
HGNC:51826		644070	ENSG00000214978	GSG1L2
HGNC:4614				GSK1
HGNC:4615				GSK2
HGNC:4616		2931	ENSG00000105723	GSK3A
HGNC:4617		2932	ENSG00000082701	GSK3B
HGNC:55635		107986119	ENSG00000242622	GSK3B-DT
HGNC:20343		51527	ENSG00000100744	GSKIP
HGNC:4619				GSM1
HGNC:4620	DKFZp313L0718	2934	ENSG00000148180	GSN
HGNC:23372	MOST2	57000	ENSG00000235865	GSN-AS1
HGNC:4621	GST1	2935	ENSG00000103342	GSPT1
HGNC:4621	ETF3A	2935	ENSG00000103342	GSPT1
HGNC:4621	eRF3a	2935	ENSG00000103342	GSPT1
HGNC:4622	eRF3b	23708	ENSG00000189369	GSPT2
HGNC:4622	FLJ10441	23708	ENSG00000189369	GSPT2
HGNC:4623		2936	ENSG00000104687	GSR
HGNC:4624		2937	ENSG00000100983	GSS
HGNC:4626		2938	ENSG00000243955	GSTA1
HGNC:4627		2939	ENSG00000244067	GSTA2
HGNC:4628		2940	ENSG00000174156	GSTA3
HGNC:4629		2941	ENSG00000170899	GSTA4
HGNC:19662		221357	ENSG00000182793	GSTA5
HGNC:4630		2942	ENSG00000223622	GSTA6P
HGNC:4631	GSTAP6	730152	ENSG00000237674	GSTA7P
HGNC:49903	GSTAP7	100420627	ENSG00000220377	GSTA8P
HGNC:49902	GSTAP4	100174857	ENSG00000243236	GSTA9P
HGNC:49902	GSTA4P	100174857	ENSG00000243236	GSTA9P
HGNC:49904	GSTAP2	647177	ENSG00000230845	GSTA10P
HGNC:49905	GSTAP3	647175	ENSG00000230375	GSTA11P
HGNC:49906	GSTAP5	647169	ENSG00000217228	GSTA12P
HGNC:25806	FLJ13273	79807	ENSG00000138780	GSTCD
HGNC:41117		101929529	ENSG00000251175	GSTCD-AS1
HGNC:16906	GST13	373156	ENSG00000197448	GSTK1
HGNC:4632	MU	2944	ENSG00000134184	GSTM1
HGNC:4632	H-B	2944	ENSG00000134184	GSTM1
HGNC:4634	GST4	2946	ENSG00000213366	GSTM2
HGNC:38009		442245	ENSG00000218803	GSTM2P1
HGNC:4635	GST5	2947	ENSG00000134202	GSTM3
HGNC:4635	GSTM3TV2	2947	ENSG00000134202	GSTM3
HGNC:16606	dJ984P4.2	170523	ENSG00000227693	GSTM3P1
HGNC:38006		100421057	ENSG00000226878	GSTM3P2
HGNC:4636		2948	ENSG00000168765	GSTM4
HGNC:4637		2949	ENSG00000134201	GSTM5
HGNC:4633		100505557	ENSG00000236062	GSTM5P1
HGNC:13312	GSTTLp28	9446	ENSG00000148834	GSTO1
HGNC:13312	P28	9446	ENSG00000148834	GSTO1
HGNC:23064		119391	ENSG00000065621	GSTO2
HGNC:23065		344813	ENSG00000232829	GSTO3P
HGNC:4638	GSTP	2950	ENSG00000084207	GSTP1
HGNC:4640	GSTP1P	2951	ENSG00000257569	GSTP1P1
HGNC:4640	Lnc712	2951	ENSG00000257569	GSTP1P1
HGNC:4641		2952	ENSG00000277656	GSTT1
HGNC:51839	lncRNA-AS-GSTT1(1-72)	106099130		GSTT1-AS1
HGNC:51839	lncRNA-CD244	106099130		GSTT1-AS1
HGNC:51839	lncRNA-BC050410	106099130		GSTT1-AS1
HGNC:4642		2953	ENSG00000099984	GSTT2
HGNC:33437	GSTT2P	653689	ENSG00000133433	GSTT2B
HGNC:55078		121853073	ENSG00000224205	GSTT3P
HGNC:26930	HS322B1A	25774	ENSG00000276950	GSTT4
HGNC:33606		653399		GSTTP2
HGNC:4643	GSTZ1-1	2954	ENSG00000100577	GSTZ1
HGNC:4643	MAAI	2954	ENSG00000100577	GSTZ1
HGNC:4643	MAI	2954	ENSG00000100577	GSTZ1
HGNC:20374	Gsh-1	219409	ENSG00000169840	GSX1
HGNC:24959	Gsh2	170825	ENSG00000180613	GSX2
HGNC:4644				GTA
HGNC:20887	FLJ11753	79712	ENSG00000121964	GTDC1
HGNC:20887	Hmat-Xa	79712	ENSG00000121964	GTDC1
HGNC:4646	TFIIA	2957	ENSG00000165417	GTF2A1
HGNC:56195		101928504	ENSG00000273783	GTF2A1-AS1
HGNC:30727	ALF	11036	ENSG00000242441	GTF2A1L
HGNC:4647	TFIIA	2958	ENSG00000140307	GTF2A2
HGNC:4647	HsT18745	2958	ENSG00000140307	GTF2A2
HGNC:4648	TFIIB	2959	ENSG00000137947	GTF2B
HGNC:4650	TFIIE-A	2960	ENSG00000153767	GTF2E1
HGNC:4650	FE	2960	ENSG00000153767	GTF2E1
HGNC:4651	TFIIE-B	2961	ENSG00000197265	GTF2E2
HGNC:4651	FE	2961	ENSG00000197265	GTF2E2
HGNC:4651	TF2E2	2961	ENSG00000197265	GTF2E2
HGNC:4652	TFIIF	2962	ENSG00000125651	GTF2F1
HGNC:4652	BTF4	2962	ENSG00000125651	GTF2F1
HGNC:4652	RAP74	2962	ENSG00000125651	GTF2F1
HGNC:4652	TF2F1	2962	ENSG00000125651	GTF2F1
HGNC:4653	TFIIF	2963	ENSG00000188342	GTF2F2
HGNC:4653	BTF4	2963	ENSG00000188342	GTF2F2
HGNC:4653	RAP30	2963	ENSG00000188342	GTF2F2
HGNC:4654	TFIIF	2964	ENSG00000251254	GTF2F2P1
HGNC:39092		728633	ENSG00000233910	GTF2F2P2
HGNC:4655	BTF2	2965	ENSG00000110768	GTF2H1
HGNC:4655	P62	2965	ENSG00000110768	GTF2H1
HGNC:4655	TFIIH	2965	ENSG00000110768	GTF2H1
HGNC:4656	BTF2	2966	ENSG00000145736	GTF2H2
HGNC:4656	TFIIH	2966	ENSG00000145736	GTF2H2
HGNC:4656	BTF2P44	2966	ENSG00000145736	GTF2H2
HGNC:4656	T-BTF2P44	2966	ENSG00000145736	GTF2H2
HGNC:4656	p44	2966	ENSG00000145736	GTF2H2
HGNC:31393	DKFZP686M0199	653238	ENSG00000226259	GTF2H2B
HGNC:31394		728340	ENSG00000183474	GTF2H2C
HGNC:35418	LOC730394	730394		GTF2H2C_2
HGNC:4657	BTF2	2967	ENSG00000111358	GTF2H3
